 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,target_class
95.8125,39.2517416,0.894679694,1.564413195,2.469899666,19.43955378,0
109.8046875,47.28191029,0.126457897,0.384053013,0.912207358,12.04075374,0
138.015625,52.24057696,-0.146346566,0.079739907,0.747491639,9.568785586,0
88.4921875,50.20878224,0.659873834,0.370741182,3.251672241,17.51681578,0
130.0859375,51.67416354,0.063875692,-0.443366349,1.18729097,14.0719617,0
109.796875,32.40571887,0.476702259,2.581525567,1.816053512,17.20220906,0
138.890625,49.88192846,,-0.237644192,11.68478261,,0
111.6875,37.91906471,0.232815789,1.335609126,2.887123746,,0
121.96875,49.30294386,0.058052469,-0.038008214,7.129598662,29.2136478,0
127.75,42.94982538,0.263881221,0.456432033,2.927257525,18.31201772,0
107.1875,50.09097193,0.233860663,-0.18282943,5.286789298,26.88030311,0
132.0546875,45.45848185,,-0.01425059,2.697324415,14.70468583,0
109.96875,55.62653614,0.288355893,-0.210458786,2.096153846,15.45702702,0
130.765625,47.70424581,0.209849082,-0.051153796,3.188963211,18.88849729,0
113.921875,54.33369255,0.282513565,-0.400711329,1.91722408,15.25438709,0
130.7265625,54.84078017,0.127207515,-0.593162838,1.448996656,16.36983442,0
100.484375,49.17617951,0.391124854,0.316082188,2.109531773,14.89996328,0
123.09375,51.92895349,0.189234125,-0.271854851,1.732441472,15.44632473,0
121.2734375,45.77436422,0.267962593,0.476852152,2.612876254,16.35301824,0
136.265625,52.39565291,,-0.402887565,2.493311037,15.51072955,0
114.78125,43.982052,0.329675297,0.555431166,82.28846154,94.22532004,0
100.9921875,46.4629382,,0.38448959,12.62792642,43.21948947,0
71.3984375,40.67906784,2.262237471,6.299382891,31.65551839,64.225903,1
114.7578125,47.16290685,0.088648906,0.342527449,5.606187291,29.12313143,0
130.296875,49.4090641,-0.017516538,-0.079880707,3.379598662,23.40917948,0
119.703125,55.23293845,,-0.410765529,2.037625418,13.46664736,0
117.53125,51.19752458,0.114568523,-0.331143217,9.095317726,39.11176351,0
110.3359375,52.69195227,0.44469972,-0.164824183,3.485785953,18.78386036,0
132.59375,45.08350542,-0.007378934,0.283999669,2.651337793,18.96012379,0
112.953125,46.32575879,0.311345597,0.074030019,1.718227425,16.0106581,0
24.953125,30.35849844,6.592260045,46.09974488,47.05351171,61.68625828,1
113.6484375,54.97195163,0.226464398,-0.594680133,2.324414716,19.44334294,0
110.578125,38.52669719,0.435125536,1.150144815,1.621237458,16.0723547,0
118.6640625,52.06850616,0.16408021,-0.490737116,13.82441472,44.00213896,0
106.4921875,48.44713551,0.101327797,0.131655743,2.47826087,17.60863165,0
137.5234375,58.54471646,-0.114359487,-0.444357749,2.43812709,14.14238457,0
106.5078125,31.8212773,0.356444003,3.217681107,1.518394649,15.65056859,0
118.1328125,48.04609946,,0.029936759,2.678093645,18.87268261,0
130.3984375,57.66583963,,-0.501753239,20.99832776,53.43503226,0
128.6875,52.22917498,0.0778927,-0.310632887,0.686454849,8.561181572,0
115.46875,51.97399252,,-0.131551398,2.678093645,17.43653245,0
114.2265625,42.71073029,0.398242853,0.817609572,1.431438127,15.00828584,0
125.546875,49.27963248,0.227769107,-0.00514338,4.255852843,23.62722108,0
126.28125,48.37983463,0.067465434,-0.165016167,3.818561873,,0
115.2109375,51.15672187,0.267230911,-0.127405014,4.087792642,26.30903589,0
146.484375,49.30928925,,0.083645833,3.053511706,17.21622706,0
115.828125,52.58670064,0.079041966,-0.414752654,1.331103679,14.60359381,0
92.3515625,45.9202076,1.332505977,2.413521986,42.93227425,70.31535222,0
116.125,40.02206423,0.173061236,0.779996194,32.66889632,67.17412906,0
112.9765625,44.22518104,0.121421987,0.198164953,2.255016722,19.57404303,0
120.6796875,52.46396585,0.392126748,-0.377603398,3.415551839,22.26171614,0
126.296875,51.01261477,,-0.31736956,5.7090301,28.92032566,0
144.828125,42.3167205,0.125357451,0.418894718,1.948160535,12.5199101,0
142,48.80141519,-0.210519778,0.043318671,10.48494983,39.57310589,0
129.8828125,51.83999136,0.135180886,-0.274209522,4.779264214,27.18424265,0
145.71875,52.99777966,-0.266512522,-0.162574079,2.990802676,16.86020871,0
126.5078125,54.70203323,0.311723279,-0.23545352,3.14632107,17.50082162,0
99.8203125,39.38222822,0.154901984,1.091917208,2.588628763,17.56934672,0
142.5546875,56.75479173,-0.263939492,-0.873392607,52.30434783,81.78936983,0
140.546875,64.25132044,,-1.10112952,2.182274247,15.75831957,0
108.34375,41.38433382,0.228886282,0.809591875,3.027591973,14.71053161,0
134.5625,50.55686001,0.008375898,-0.003995953,2.226588629,14.60286986,0
102.171875,50.84137546,0.276558354,-0.121100492,2.563545151,18.28335525,0
125.9765625,56.15456694,,-0.24513992,0.89632107,13.12899545,0
117.609375,44.74393017,0.060455944,0.159091157,3.102842809,21.18204954,0
92.3203125,38.42950803,,2.32774885,2.280100334,19.31487821,0
121.59375,60.29166577,,-0.744740048,4.108695652,23.62779013,0
127.546875,43.77800164,,0.442251944,1.494983278,15.68371996,0
84.7890625,40.61762478,0.510632677,1.564519264,1.638795987,12.3073774,0
89.7421875,42.68255756,0.735457343,1.376764854,2.64632107,19.92157269,0
106.828125,45.78518274,0.507350152,0.315390332,10.09615385,,0
124.0390625,53.62899203,-0.125473151,-0.488166109,6.136287625,26.68556512,0
117.0625,45.19069837,,0.389544998,1.469899666,13.77530861,0
104.6875,48.73745832,0.135284593,-0.039274037,8.262541806,35.47538553,0
90.140625,46.94074296,0.448594339,0.567387084,3.367892977,21.71039482,0
96.3203125,44.44535507,0.425440734,0.502140158,3.341137124,19.59316173,0
80.375,40.80422006,0.722289021,1.367278956,2.872909699,,0
106.5078125,37.71086467,0.12760024,1.278957724,2.127926421,18.92533797,0
92.1796875,40.86590755,0.528593061,1.043770353,2.192307692,,0
132.640625,50.28213127,-0.135232464,-0.266753291,1.31187291,10.69400605,0
86.5234375,35.88435524,0.65759329,2.776126933,3.028428094,20.50836018,0
123.1640625,51.91124898,-0.07747626,-0.618906387,3.074414716,19.09443126,0
95.140625,41.03252033,0.514522081,1.055755487,1.788461538,16.1369422,0
131.1328125,46.64868217,0.334586834,0.566602247,2.887123746,21.37751455,0
24.3359375,36.94025526,4.578984354,21.07219852,122.5083612,65.61393188,1
125,56.35601121,0.078656861,-0.455179989,91.90217391,91.36574098,0
57.265625,34.56775149,2.602551079,10.98865798,19.17558528,57.08473083,1
127.53125,50.48900522,0.201492291,-0.053058686,1.10451505,10.46534078,0
69.234375,42.41912975,2.010625143,5.760894094,12.01839465,44.85330601,1
125.0703125,45.7554955,0.274307096,-0.018956144,3.118729097,17.28274461,0
106.203125,44.44542991,,0.546466689,1.29264214,12.38369219,0
136.5546875,57.27739636,-0.205914691,-0.541188551,4.005852843,23.70197061,0
132.890625,51.18688711,-0.034938031,-0.181300815,5.601170569,27.07404622,0
114.640625,46.21277799,0.01387143,0.055746733,1.212374582,11.09347849,0
65.3984375,46.69203289,2.241093368,5.810580891,87.96571906,72.43958153,1
128.203125,45.78829671,,0.275051476,3.204849498,19.01805189,0
107.984375,51.65737247,0.430719135,0.095686889,3.066053512,19.05176415,0
32.6796875,46.74347107,3.551476512,12.18574029,163.4573579,76.22273527,1
137.921875,57.6828085,,-0.533023468,1.740802676,11.62965478,0
123.1953125,53.30778241,0.135242128,-0.409028356,3.83361204,21.99824957,0
129.6953125,56.49426943,-0.072875514,-0.274919093,1.977424749,14.89462402,0
132.078125,55.32314296,0.259417335,-0.20062049,3.561036789,22.37100788,0
109.53125,42.93271216,0.397432202,0.759857062,1.85451505,,0
108.46875,44.3002782,0.234723106,0.737700059,1.494983278,12.32635137,0
133.296875,46.42018678,-0.274347398,-0.26468656,1.751672241,17.58218273,0
109.609375,43.57128397,0.278304472,0.376293448,1.575250836,,0
110.375,47.02193637,0.277741754,0.18478548,1.240802676,11.92116835,0
82.4140625,38.88756375,0.741045449,1.911145724,1.081103679,10.19283689,0
128.0859375,46.85149867,-0.03769528,-0.065048746,2.253344482,13.56750238,0
106.078125,42.14309874,0.435447343,0.460874681,4.159698997,26.71020776,0
107.8671875,46.75557639,0.348628709,0.226069149,2.571906355,,0
116.515625,53.91833877,0.164194802,-0.61279593,1.768394649,13.32431972,0
98.0390625,46.5240869,0.749107372,1.201046515,4.171404682,23.14506134,0
111.2734375,34.60665463,0.36745048,2.093377476,2.294314381,17.38065856,0
106.9296875,42.08421312,0.241724751,0.989107845,4.869565217,26.10993692,0
127.796875,62.33482666,0.049240702,-0.873430899,1.99916388,14.03903419,0
125.6796875,51.03750667,-0.244517947,-0.227389747,1.857023411,,0
117.1484375,54.09498155,0.198917898,-0.460303781,2.039297659,13.32137973,0
79.09375,35.60601194,0.968391519,3.791725451,21.47826087,56.99373928,0
98.3828125,43.66297078,0.434084252,0.598112928,1.862876254,18.07586927,0
138.6875,43.28696939,0.051904518,0.322462873,1.814381271,14.41932907,0
105.390625,48.90316234,0.352550342,-0.021712912,8.819397993,32.44090318,0
44.2890625,43.91969809,2.917949553,9.353704986,13.01003344,,1
127.40625,50.64219423,0.043913421,-0.023268866,3.778428094,25.23525238,0
124.7734375,58.30927977,,-0.782307693,2.22993311,15.60346224,0
88.34375,39.93245029,,1.411464091,44.66889632,74.658794,0
111.515625,38.58816698,0.261582144,1.251316391,2.06270903,19.30451056,0
137.0625,53.88656343,,-0.29333012,13.73578595,39.66429475,0
115.2890625,50.31590087,0.129983214,-0.169617582,3.60367893,,0
99.3359375,48.79793754,0.32766309,-0.100266109,3.415551839,19.89753163,0
138.4609375,48.91716569,-0.039591916,-0.176243068,2.443143813,18.3133067,0
139.484375,46.63655761,,-0.385782398,3.510869565,19.60459596,0
123.2109375,41.01765099,0.16191001,0.592964572,1.468227425,11.15660012,0
95.4375,42.30206666,0.627341983,1.019838033,3.532608696,19.71400297,0
144.4296875,51.10370638,-0.297548199,-0.269289796,2.585284281,17.64444215,0
115.5625,54.51042761,0.216117304,-0.635869161,2.530936455,20.14595272,0
120.28125,49.46825647,0.150326886,-0.010712006,1.781772575,15.95824513,0
129.546875,50.78598776,-0.193670229,-0.001451403,3.352006689,21.53318209,0
100.1171875,44.86709908,0.518083157,0.440126378,2.492474916,17.76154136,0
117.2890625,46.51900693,0.211703226,0.36452689,2.379598662,17.49241743,0
133.1875,50.33338076,-0.034396695,0.059127393,5.214882943,25.57064081,0
124.4921875,49.06182262,-0.075504382,-0.076395427,5.255852843,26.70280679,0
138.515625,50.77662239,-0.237304121,-0.387979406,10.26839465,38.95451045,0
121.6328125,56.34642722,-0.004059066,-0.435192199,4.532608696,26.96383259,0
102.6171875,47.93030766,,0.514448092,2.867892977,18.18069668,0
134.9453125,48.4365417,-0.054431105,0.328758906,1.783444816,11.99229519,0
103.8046875,51.88223724,0.391007468,-0.219591185,10.17809365,41.45490625,0
84.7421875,38.85374139,0.6966482,1.566093048,1.27090301,15.29203531,0
147.03125,52.76953689,-0.729544874,0.13265084,3.098662207,,0
133.078125,53.33321101,0.16441481,-0.169324172,2.66638796,17.54578075,0
121.3515625,56.12981464,0.036996621,-0.67961006,1.158026756,12.53827361,0
103.90625,51.97992965,0.252922453,-0.176073708,16.68394649,57.22319246,0
111.265625,54.97634212,,-0.524563228,3.747491639,24.39073208,0
113.25,41.07386639,,0.408007255,2.759197324,18.2829546,0
133.9296875,43.65546637,-0.00875732,0.067191144,2.795986622,15.87403964,0
142.78125,48.15695976,-0.317777933,-0.449601586,3.334448161,23.8443991,0
129.890625,50.98425529,0.020836177,-0.392431631,2.798494983,21.50185567,0
107.7421875,38.34694538,0.32171481,1.043842351,2.313545151,23.00104368,0
84.4140625,45.00599393,0.673607091,1.121658988,1.77090301,14.67864315,0
126.671875,57.25765634,0.270676792,-0.450089165,102.2725753,102.4402066,0
104.46875,48.2222941,1.153136192,1.282658503,128.6555184,92.01525827,1
96.3359375,43.95705954,0.302221125,0.693380615,1.807692308,16.21695944,0
53.90625,38.70570805,3.102124086,12.91403463,30.52759197,64.81415476,1
109.2734375,43.18595599,0.313899289,0.87596966,2.010869565,18.99354887,0
123.2265625,53.92069043,0.271039176,-0.408786686,7.739966555,36.21988,0
107.9375,42.07782039,0.194893914,0.488098838,2.232441472,,0
106.6484375,54.69040561,0.463554666,-0.138091695,4.029264214,24.61010301,0
101.15625,51.68359833,0.35074738,0.06144556,2.366220736,14.22541872,0
108.84375,46.96049495,0.209052857,0.502714114,3.960702341,26.37894596,0
123.1171875,55.74013661,0.161840688,-0.536572074,6.205685619,28.32284318,0
107.15625,41.94256443,0.306396722,0.806954913,4.339464883,18.65494136,0
134.796875,47.23947624,-0.049336031,0.154492364,1.607023411,12.82286384,0
75.90625,38.30621635,0.877675211,2.712330117,2.093645485,16.6778324,0
97.046875,37.60212331,0.415115089,1.544829753,1.804347826,12.17803472,0
94.7109375,35.7157074,0.673492848,2.347030402,2.572742475,18.60073072,0
124.390625,47.48687884,0.039490642,-0.107704522,2.533444816,16.43360164,0
136.0390625,45.05403047,-0.03697972,0.486494207,5.244983278,28.9880788,0
123.828125,42.56577803,0.078356605,0.245278933,1.690635452,11.61259894,0
121.7734375,53.42813731,0.198331293,-0.310435103,6.926421405,30.52877809,0
110.2890625,47.38706185,-0.008844122,-0.156399258,1.369565217,,0
17.0390625,27.33598885,6.922355152,51.60755888,129.5200669,77.73185471,1
137.1875,47.41435536,-0.117952483,0.260878559,2.04180602,17.91339043,0
140.5,40.62480769,-0.062586072,0.664797561,1.526755853,15.98677714,0
129.046875,53.99028549,-0.040098612,-0.482680667,2.198160535,13.93733095,0
126.140625,44.7523977,0.288784429,0.224826022,4.030936455,20.68112447,0
36.0625,26.91907723,5.350862699,35.98580629,105.4205686,81.1169902,1
113.71875,59.266867,0.357347433,-0.507105328,1.392140468,11.52447904,0
116.78125,39.53260867,,0.737084494,2.636287625,14.77956153,0
112.6796875,54.75284433,0.15192149,-0.415410677,8.56187291,35.33769744,0
100.4296875,46.22764385,0.39797487,0.164391323,2.605351171,17.64660819,0
107.1953125,41.05827767,0.421210579,1.009558341,4.782608696,27.94553168,0
131.8125,54.10662939,-0.148850574,-0.311542332,1.934782609,14.05617353,0
119.0546875,39.94220602,0.311084256,0.651251163,2.698996656,15.92828931,0
121.3125,53.64142377,-0.02515644,-0.351367528,1.028428094,12.83217611,0
131.96875,49.66543339,,-0.214159387,2.116220736,14.7519299,0
33.1875,37.08072908,4.530470544,21.66516975,40.07608696,64.34953722,1
122.96875,41.19237215,,0.524186046,4.257525084,22.2228129,0
116.0859375,44.32356656,0.178546798,0.581744175,0.939799331,11.73906898,0
128.4765625,54.84708357,,-0.24944709,17.86120401,50.07632101,0
105.2578125,44.5060119,0.167528919,0.57577458,6.893812709,31.7602262,0
115.03125,48.07642638,0.30866071,0.298642994,7.618729097,,0
119.3125,69.22424499,0.124780021,-1.209024178,189.3185619,83.03139204,0
122.765625,57.00129993,0.014281377,-0.458586622,6.765050167,33.05522615,0
147.984375,47.13494331,-0.264095118,-0.134228613,2.704849498,17.95997994,0
122.90625,51.24107201,0.041554449,-0.440739476,1.815217391,14.74998336,0
117.2890625,55.1319656,0.176096301,-0.584480022,4.137123746,22.0495321,0
91.5859375,45.86929926,0.540792016,0.914437269,3.393812709,25.49374496,1
115.453125,56.52320588,,-0.431156903,1.918896321,14.8841438,0
113.8984375,43.09688211,0.073892382,0.661630207,1.440635452,14.28884967,0
133.5859375,47.95644628,-0.165811746,-0.181547788,9.925585284,35.23671002,0
114.3515625,42.51830302,0.490160428,0.572467009,2.289297659,16.81131524,0
119.375,54.68817857,0.245444129,-0.49456268,3.586956522,26.6504682,0
134.8125,51.78844436,-0.025906786,-0.29737804,7.294314381,35.97737585,0
143.0625,47.95469053,-0.072039343,0.296130698,2.693979933,19.57252179,0
98.96875,46.2055424,0.527031908,0.079980042,1.987458194,13.33448053,0
123.625,54.13871073,0.115856028,-0.184055818,4.453177258,22.37246236,0
131.6640625,50.25377432,-0.11973079,-0.472867143,5.472408027,27.27041731,0
112.5625,51.81393243,0.070333922,-0.262121471,3.170568562,20.15274457,0
136.171875,45.35021868,-0.04758983,-0.09682132,4.863712375,25.86019761,0
120.7421875,52.2984593,0.460007082,-0.111817096,1.199832776,12.23396637,0
85.71875,39.51363244,1.889408946,5.926838733,34.22993311,,1
108.96875,44.85026085,0.239611584,0.362724056,2.285117057,14.2856014,0
106.7890625,46.24436661,,0.454188457,1.692307692,16.40847651,0
121,47.8529649,0.234783089,0.298352788,1.04180602,,0
126.3671875,56.77984775,-0.079719202,-0.372772053,3.099498328,16.56509304,0
114.9140625,49.59146023,0.277724749,-0.119660131,3.032608696,18.42774301,0
87.796875,38.2688596,0.624975986,1.955457701,1.947324415,14.45271617,0
152.3984375,51.68645553,-1.01818029,0.681971169,160.3737458,96.89748201,0
90.921875,53.63397497,0.573487577,-0.015890285,4.968227425,,0
118.3984375,41.91422414,0.061408697,0.449960967,1.683946488,10.99294893,0
114.859375,41.4526715,0.1889139,0.591629051,2.579431438,16.02431926,0
71.3984375,47.29517349,1.317459045,2.340411994,17.1145485,46.86283003,1
112.5703125,45.71834349,-0.065494187,-0.003301967,2.49916388,16.32526304,0
89.5703125,36.51427024,0.57243348,2.519991161,1.511705686,15.04154881,0
129.9296875,38.53330207,0.082689303,1.081608798,3.107023411,23.21158856,0
131.4140625,57.20133403,-0.074322214,-0.590033148,21.57441472,54.28743624,0
118.34375,46.53064137,0.445102572,0.456554313,5.447324415,27.67461561,0
116.5546875,45.79297991,-0.029377351,0.627387948,1.515050167,11.25274879,0
88.7109375,39.20960348,0.442559516,1.47792477,4.444816054,,0
87.0546875,34.87641319,0.929271909,3.243943347,3.856187291,22.93299941,0
107.40625,58.50486592,0.100292261,-0.900060229,18.4590301,53.85715183,0
116.6015625,39.02409909,-0.00290081,1.317668615,2.738294314,15.70647051,0
136.4375,49.73221259,-0.144316112,-0.002038958,3.827759197,20.85105081,0
110.1875,47.96250977,0.223402265,-0.080502132,1.851170569,14.62769594,0
105.59375,37.15769551,,1.51900181,2.102842809,13.48752521,0
16.125,45.22150346,3.715820643,13.43083724,173.4272575,58.59054302,1
135.5703125,47.05045224,-0.057514716,-0.071906081,2.33277592,,0
109.0859375,49.77088559,0.215453082,-0.334613617,2.816053512,19.22785248,0
139.765625,48.32094596,,0.14139204,3.040133779,22.89608767,0
120,50.92534364,0.277509474,-0.006992449,1.02006689,11.14631778,0
132.65625,56.26408678,-0.018941676,-0.556340062,2.413043478,15.70255386,0
95.140625,38.84277892,,1.963029135,1.16638796,13.74206639,0
114.515625,50.47972742,,0.125004676,1.451505017,,0
138.609375,60.9979808,,-0.940589091,39.71153846,78.76253142,0
119.21875,48.62209784,0.284261337,0.219016456,1.968227425,12.9178907,0
98.3828125,39.79618408,,1.298151172,2.290133779,20.43130925,0
136.328125,52.59962413,-0.106398612,-0.374645552,1.837792642,12.86541252,0
101.2421875,32.48046194,0.493414608,3.142470641,1.43729097,11.06004805,0
122.8671875,50.38622255,0.165695704,-0.200632152,3.172240803,21.01107604,0
107.734375,38.14456145,,0.870999114,2.306856187,,0
122.90625,42.27429729,0.275791353,0.331970245,19.46404682,58.69359139,0
117.78125,48.83821146,,-0.19251869,2.673913043,14.87772982,0
138.3203125,53.07997115,-0.12499753,-0.397495407,5.598662207,29.78590492,0
118.765625,49.55102868,-0.052188209,-0.356135118,1.571906355,11.97303325,0
140.046875,57.96050101,-0.202542443,-0.439521856,2.341137124,15.87005173,0
109.8984375,48.29723074,0.20294068,-0.253555609,3.121237458,18.13382574,0
108.9140625,42.67501233,0.346964991,0.474779994,2.914715719,16.39574597,0
131.078125,45.85227799,0.041918778,-0.117099841,10.70652174,41.00415989,0
121.09375,43.45048142,,-0.099448911,2.462374582,18.49128211,0
90.15625,38.2678548,,1.757642083,1.549331104,,0
129.1328125,41.15431537,0.215575003,0.278593907,2.254180602,13.80268045,0
140.15625,39.14624772,-0.11051747,0.909733385,2.484949833,13.76671162,0
126.2890625,51.43672575,0.090010503,-0.267499164,2.202341137,16.24578755,0
99.7265625,43.12386137,,1.270061887,4.114548495,27.31586739,0
118.3984375,44.38738205,0.298337248,0.695042631,2.678093645,22.32346326,0
118.4921875,36.87393984,0.202594261,1.45849392,1.196488294,11.73455098,0
101.96875,47.2589174,,0.336046091,3.061036789,17.0815608,0
140.34375,42.87216417,0.047947517,0.763943768,0.638795987,9.774889331,0
128.5390625,45.09069027,0.204454674,0.582767087,2.191471572,16.97724114,0
107.0546875,45.22656655,0.06342002,0.028704677,4.880434783,28.4434824,0
80.9453125,37.52547231,0.808218041,2.654715216,3.172240803,16.74065702,0
110.0234375,41.12432842,0.36020389,0.457952387,1.797658863,,0
105.5,51.29251286,0.131937785,-0.279233984,1.996655518,16.06924779,0
117.8046875,55.24802861,0.321990613,-0.297930735,1.203177258,11.89915921,0
114.8828125,44.84950897,0.437513489,0.53176279,2.572742475,15.70768381,0
129.390625,49.50082613,0.183890073,-0.224179295,3.023411371,22.0206908,0
121.484375,43.16121385,-0.056434318,0.836265354,2.0409699,16.43826478,0
35.640625,34.5291395,4.298269541,22.0429846,184.2316054,72.50524629,1
109.0859375,45.49399468,,0.158175898,2.589464883,16.19393925,0
100.6640625,39.26816406,0.483737151,1.408944108,1.025083612,11.05486649,0
111.4921875,45.58388492,0.539530008,0.822279878,1.690635452,18.44261495,0
116.640625,44.7321428,0.248671127,0.273190193,1.935618729,13.03154273,0
97.9453125,42.12208977,0.490033043,0.81904851,1.080267559,12.97451497,0
94.1640625,41.9988425,0.936168661,1.572609301,3.081939799,21.20516064,0
131.96875,46.84347899,0.038249079,-0.287093762,4.178093645,,0
118.8671875,50.59294836,0.602276224,0.197225951,1.816053512,13.68608684,0
142.3203125,54.63786084,-0.183594679,-0.291387372,2.366220736,17.17419107,0
132.40625,48.65350024,-0.094764851,-0.09683921,2.670568562,14.86320579,0
146.03125,42.86350748,-0.061670773,0.60287739,4.02090301,22.58999981,0
131.53125,42.93525968,0.203688684,0.43051851,1.760869565,12.01746251,0
124.828125,47.75787065,0.046667393,-0.389179463,1.681438127,15.42219733,0
132.6953125,48.47672744,0.116829531,-0.185930652,2.038461538,16.94645884,0
87.1484375,44.74442875,0.443514046,0.485664213,1.225752508,10.99525007,0
116.2265625,49.87299727,,0.17517602,0.922240803,11.5385702,0
98,42.04814948,0.6919739,1.02356118,2.29180602,18.26219205,0
137.6484375,39.39574649,0.089028729,0.624344805,1.922240803,16.18997193,0
150.25,48.55393264,-0.293358459,-0.192446567,2.661371237,16.54409976,0
103.5625,46.51474061,0.30004755,0.423681849,1.534280936,13.90133636,0
119.0078125,43.53114835,-0.160866045,0.27168815,3.60367893,17.9592195,0
130.84375,43.49307371,-0.098430262,0.706601643,5.115384615,25.23196858,0
137.296875,47.71077567,-0.118764609,-0.219308146,7.238294314,33.05947673,0
122.8359375,48.08614947,0.236061678,-0.228632859,2.861204013,17.63199053,0
149.5078125,50.18963976,-0.211361956,-0.096879205,5.028428094,27.34914588,0
68.6640625,39.96077713,2.207951355,6.626120947,18.96070234,49.14829067,1
94.65625,48.96577847,1.120508084,1.532026927,3.712374582,23.56963384,1
36.25,29.00134695,4.64565083,28.57886244,16.28177258,47.30140709,1
126.1953125,49.80101947,0.007622608,-0.376823763,101.6362876,93.30639097,0
107.515625,49.00908468,0.543042813,0.564612713,17.27508361,51.83933323,1
129.3359375,52.2779945,0.091015017,-0.394388664,3.067725753,20.19146468,0
94.796875,39.26320625,0.510920446,1.245569689,2.568561873,17.99380649,0
83.7734375,52.27903124,1.206697886,1.630834374,97.37374582,90.90552419,1
100.875,41.20812268,0.630471699,1.205052326,2.309364548,13.69976488,0
125.53125,47.83744243,0.031568726,-0.196232707,177.6371237,66.59593698,0
95.265625,45.7703992,0.524977018,0.841960227,2.593645485,19.59784883,0
116.578125,48.78790343,,-0.289187902,6.627090301,31.1792434,0
138.59375,55.50555117,-0.218942306,-0.498829411,3.402173913,19.86113064,0
104.890625,41.13150298,0.59457576,1.032363247,2.884615385,16.08687943,0
118.171875,46.45295156,,-0.051460114,1.74916388,14.45320986,0
132.09375,50.66748796,0.045520545,-0.401729889,2.58361204,21.45495084,0
25.890625,30.51132842,6.273098563,42.86668102,103.4807692,74.7888251,1
114.359375,48.47997885,0.066838406,-0.189316037,6.986622074,29.79517292,0
150.0625,49.21250953,-0.162676114,-0.091267189,3.527591973,20.45478106,0
64.1484375,37.12186221,2.58500314,9.679898023,10.48411371,41.38499698,1
140.09375,53.87781859,,-0.395483274,6.183110368,31.7256332,0
109.1953125,49.34857815,0.410093062,-0.011605558,1.093645485,10.38906647,0
25.4375,38.22563562,4.739033364,22.52865643,102.9841137,74.67973257,1
126.265625,54.34790767,,-0.188158681,1.344481605,10.69194965,0
131.859375,44.67761855,-0.071672981,-0.180202425,4.967391304,24.45215327,0
108.4765625,52.25702178,0.265656742,-0.172145952,2.696488294,14.38089199,0
106.9765625,53.75181172,0.506761001,-0.419570329,69.14297659,57.58330123,0
97.78125,52.60479682,0.592962349,0.224945217,1.691471572,11.86776194,1
105.2421875,42.55377959,0.233982656,0.793399595,2.663043478,16.14449818,0
123.7421875,53.0595547,0.111087892,-0.626326206,10.10953177,36.45144582,0
124.6015625,49.85625272,-0.136477533,0.006346023,4.139632107,24.75403554,0
116.984375,55.21789004,0.078207512,-0.551182422,2.099498328,14.31008601,0
115.9296875,50.65017639,0.102399175,0.09972121,1.397157191,13.72326682,0
68.6015625,33.67824313,2.140574032,8.983355212,13.30602007,51.09879601,1
120.8984375,53.50318913,0.156768714,-0.459783444,1.180602007,,0
108.1171875,50.18958138,0.32519194,-0.043827229,1.239966555,11.7388006,0
107.3359375,49.75192794,0.138212658,0.043647991,10.97909699,40.17429083,0
120.953125,47.22649206,0.03818136,-0.213670744,5.053511706,29.10229587,0
162.9375,44.31029614,-0.305366718,0.462782355,1.838628763,13.08282898,0
122.0546875,41.68469979,0.405640475,0.691596095,3.867056856,,0
121.9296875,49.02951656,0.282497468,-0.097528078,6.540133779,28.34423304,0
77.4609375,40.54220454,2.135287566,5.697781332,1.044314381,11.21225184,1
100.3515625,50.18459516,0.35117145,0.20171039,1.179765886,12.74710113,0
107.5078125,45.57462906,0.377712608,0.614655841,1.469063545,14.84270525,0
116.9140625,45.74266118,,0.11728238,2.545150502,14.6437792,0
100.4765625,44.47997528,,1.100303639,10.8361204,41.87557098,0
119.3203125,54.42582877,0.183137586,-0.420434517,1.558528428,15.55304073,0
129.9453125,51.86917265,,-0.204402964,2.381270903,,0
109.2578125,49.50145927,0.203492709,0.047536214,2.589464883,21.92876555,0
51.8125,40.51518812,,12.99949592,9.144648829,36.50003408,1
18.421875,31.73242855,5.734184572,34.56811951,69.44230769,69.64844244,1
132.0703125,47.65930254,,0.330618487,12.49331104,43.62333979,0
79.875,36.09146367,,3.000942866,3.802675585,22.12883059,0
88.5078125,37.30532722,0.856579708,2.030431492,2.632943144,21.09593198,0
100.953125,57.15560714,0.476319694,-0.492659415,11.06856187,39.59975738,0
124.3671875,45.7031644,0.095608929,0.052797869,9.265886288,38.23678044,0
119.734375,50.7385277,0.428471223,-0.179211959,2.487458194,18.82992024,0
101.9921875,49.19706802,0.646499086,-0.054870798,16.07441472,45.12876762,0
63.8203125,40.02097762,1.123180383,2.912521546,1.327759197,12.61798891,0
127.359375,50.35153523,-0.071518774,-0.150064706,2.986622074,,0
100.375,41.55869343,0.285546196,0.74657849,1.653010033,11.60314364,0
94.5390625,43.12226483,0.372640276,1.039479429,1.7909699,17.35613928,0
132.3984375,50.62690426,0.231495412,-0.149474111,8.346989967,,0
128.7890625,53.03722931,-0.041039323,-0.41766301,2.022575251,13.70448961,0
