Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
51460,859.757,325.8442154,202.0423123,1.612752357,0.784555975,52109,255.9705197,0.781651097,0.987545338,0.87483914,0.785561037,0.00633199,0.001487441,0.617106143,0.995239386,4
41353,757.504,292.7940147,180.0947381,1.625777731,0.788456725,41666,229.4608352,0.696178451,0.99248788,0.905622126,0.783693736,0.007080357,0.001647481,0.614175872,0.998513455,2
83592,1112.64,430.5926125,249.2471351,1.727572966,0.815436348,84331,326.240157,0.784989858,0.991236912,0.848526172,0.757653865,0.005151122,0.001047044,0.574039379,0.991694912,5
83577,1120.306,419.0831638,257.6042703,1.626848667,0.788772434,85744,326.2108849,0.755723741,0.974727095,0.836803173,0.778391768,0.005014336,0.001135497,0.605893745,0.985697431,5
52774,870.492,325.5621972,207.852404,1.566314322,0.769670387,53331,259.2179464,0.670716673,0.989555793,0.875185892,0.796216356,0.006168988,0.001529389,0.633960486,0.992981389,4
36144,690.759,222.6202324,206.9200348,1.075875676,0.368884043,36563,214.5226564,0.783287101,0.988540328,0.951903609,0.963626055,0.006159258,0.003275988,0.928575174,0.999031444,7
40854,780.21,298.0698212,176.1619425,1.692021653,0.806664974,41664,228.0721999,0.665558868,0.980558756,0.843376361,0.765163675,0.007295976,0.001542697,0.58547545,0.990637139,4
191756,1699.14,659.992234,373.0010084,1.769411393,0.824981528,193517,494.116709,0.66201287,0.990900024,0.834642506,0.74867049,0.003441834,0.00066701,0.560507502,0.99176836,3
56936,961.62,391.592262,187.4379286,2.089183683,0.878002604,57775,269.245551,0.74666247,0.985478148,0.773730723,0.687566066,0.006877762,0.000948167,0.472747095,0.987655517,6
56821,965.022,386.5769079,187.601567,2.060627287,0.874353745,57528,268.9735009,0.698261137,0.987710332,0.766733269,0.695782638,0.006803416,0.000983561,0.48411348,0.997577446,6
67906,1076.897,376.5490121,230.2220141,1.635590817,0.791321811,69325,294.0418415,0.755703443,0.979531194,0.735816765,0.780885972,0.005545151,0.001271873,0.609782902,0.997355314,1
31479,670.537,255.180817,157.8175133,1.616935989,0.785821262,31964,200.2006684,0.779453276,0.98482668,0.879802714,0.784544351,0.008106383,0.001894423,0.615509838,0.995240009,2
48910,846.382,323.6907308,193.684338,1.671228217,0.801225642,49661,249.5478834,0.678852987,0.984877469,0.857975111,0.770945411,0.006618089,0.001442138,0.594356826,0.993305899,4
54413,923.367,384.9414135,180.5968826,2.131495339,0.883116262,55039,263.2124301,0.593944091,0.988626247,0.801980551,0.683772701,0.007074438,0.000953935,0.467545107,0.996570216,6
23325,556.106,207.1718624,143.45349,1.444174432,0.721478219,23498,172.331983,0.77931841,0.992637671,0.947799237,0.831831027,0.008881966,0.002623188,0.691942857,0.999286183,2
59526,957.048,388.5707111,196.2954862,1.979519339,0.863018018,60134,275.3013933,0.793077261,0.989889247,0.816674742,0.708497541,0.006527748,0.001014604,0.501968765,0.993656879,6
57030,962.609,409.4783498,178.9563204,2.2881469,0.89944456,57740,269.4677184,0.646855328,0.987703498,0.773416441,0.658075619,0.007180052,0.000830636,0.43306352,0.99091295,6
46150,804.515,303.9296996,194.8274072,1.559994582,0.767517604,46644,242.4046307,0.74050897,0.989409142,0.896010869,0.797568092,0.006585692,0.001643813,0.636114862,0.992335738,4
33213,684.27,261.4875575,162.1965754,1.612164479,0.784377224,33610,205.6407182,0.7276372,0.988188039,0.891380173,0.786426399,0.007873048,0.001857612,0.618466481,0.997069692,2
64734,1032.092,372.8922116,224.1463197,1.663610681,0.799172181,66426,287.0921258,0.691802122,0.974528046,0.763669567,0.769906469,0.005760376,0.001248483,0.59275597,0.986115164,1
50483,885.061,361.0962884,178.6399986,2.021363027,0.869054882,51102,253.5289962,0.694783925,0.987886971,0.809857505,0.702109117,0.007152829,0.001072201,0.492957212,0.996445483,6
44806,785.824,291.877525,195.8439983,1.490357261,0.741475396,45256,238.8488456,0.803306022,0.990056567,0.911791337,0.81831873,0.006514251,0.001801915,0.669645544,0.998011099,4
36792,714.062,261.8870219,179.3977763,1.459811974,0.728524518,37191,216.4371256,0.792760181,0.989271598,0.906758043,0.826452277,0.007118043,0.002048384,0.683023366,0.997085688,4
45126,794.998,298.0796216,194.9542388,1.528972253,0.756465061,45761,239.7002455,0.72083959,0.986123555,0.897231745,0.804148382,0.006605496,0.001703845,0.646654621,0.988716972,4
44049,812.823,322.7544975,176.2762927,1.830958051,0.837679472,44699,236.822568,0.817235622,0.985458288,0.837826223,0.73375451,0.00732717,0.001310144,0.53839568,0.985779906,6
76913,1063.744,412.4984023,238.3707566,1.730490804,0.816128304,77552,312.9355734,0.741473055,0.991760367,0.854152406,0.758634631,0.005363182,0.001095804,0.575526504,0.995943323,5
42436,761.749,280.4273573,193.3043486,1.450703822,0.724456443,42920,232.4461084,0.791834602,0.988723206,0.919010597,0.828899544,0.006608242,0.001924302,0.687074453,0.996741535,4
38865,711.966,250.4082226,197.8104767,1.265899697,0.613168684,39179,222.4510169,0.762133543,0.991985502,0.963496247,0.888353484,0.006443026,0.002475215,0.789171912,0.999012484,7
40803,730.673,260.3212075,199.7515295,1.303225103,0.641255838,41088,227.9297987,0.776076537,0.993063668,0.960408158,0.875571379,0.006379953,0.002312935,0.76662524,0.999085258,7
46569,824.156,315.7776635,189.2145959,1.668886388,0.800597906,47326,243.502551,0.734944132,0.984004564,0.86156476,0.771120251,0.006780856,0.001478947,0.594626441,0.992363973,4
32218,653.595,222.7560714,184.4046839,1.207974042,0.560975566,32566,202.5369884,0.754431565,0.989314008,0.947743902,0.90923218,0.006914025,0.002914808,0.826703157,0.998635954,7
75515,1109.067,396.8985137,243.9247174,1.627135281,0.7888568,76863,310.078513,0.792350874,0.982462303,0.771485067,0.781253903,0.00525589,0.001207799,0.610357661,0.993134485,1
35624,726.965,266.1831624,171.3682525,1.553281653,0.765195283,36219,212.9739081,0.729088639,0.983572158,0.847082173,0.800102855,0.007472018,0.001888865,0.640164578,0.994355894,2
71197,1042.332,408.8520872,223.3958508,1.830168671,0.837525835,72056,301.0827725,0.718160544,0.988078717,0.823492061,0.736410017,0.005742547,0.001041749,0.542299713,0.992499945,5
62114,961.586,360.3624473,220.2068869,1.636472194,0.791576121,62796,281.2223339,0.768357249,0.989139436,0.844156752,0.780387457,0.00580163,0.001327306,0.609004583,0.996619067,5
58646,978.805,405.7873007,185.1527626,2.191635139,0.889836087,59315,273.2588632,0.779203869,0.988721234,0.769229448,0.673404177,0.006919266,0.000877694,0.453473186,0.993847768,6
203296,1716.579,627.5124928,416.8053569,1.505528858,0.747538554,205470,508.7676351,0.765018439,0.98941938,0.866984049,0.810768934,0.003086694,0.000822738,0.657346265,0.989653771,3
28487,628.227,216.449322,168.4747024,1.284758595,0.62782275,28868,190.4488774,0.762336759,0.986801995,0.907033619,0.87987745,0.007598179,0.00280917,0.774184327,0.994639968,2
37073,718.26,273.1319901,173.3447116,1.57565805,0.772795209,37490,217.2620759,0.734046134,0.988877034,0.903034272,0.795447197,0.00736741,0.00181945,0.632736243,0.996975955,2
35098,691.818,258.3634899,173.3547309,1.490374612,0.741482465,35494,211.3957463,0.786509804,0.988843185,0.921527964,0.818210601,0.007361203,0.002035115,0.669468587,0.997758986,2
36272,724.509,242.8715934,190.5793454,1.274385705,0.619886114,36736,214.9021749,0.780647383,0.987369338,0.868347978,0.884838658,0.006695842,0.00253187,0.782939452,0.997766845,7
45978,813.356,303.3692498,193.9124693,1.564464889,0.76904371,46552,241.9524908,0.737772786,0.987669703,0.873370645,0.797551139,0.006598139,0.001646779,0.63608782,0.99513706,4
29569,634.686,227.9803771,165.8994671,1.374208013,0.685904178,29964,194.0320079,0.808514711,0.986817514,0.9224199,0.851090828,0.007710115,0.002495423,0.724355598,0.995415267,2
41143,767.082,283.1627117,186.665526,1.516952368,0.751953212,41815,228.8774663,0.785141788,0.983929212,0.878662792,0.808289569,0.006882403,0.001812123,0.653332028,0.991073567,4
57016,937.521,374.0873996,194.8553716,1.919820821,0.853628726,57779,269.4346412,0.792637491,0.98679451,0.815163266,0.720245166,0.006561095,0.001089124,0.518753099,0.995913001,6
74942,1056.788,413.2025059,234.2531319,1.763914542,0.823772241,76553,308.899851,0.776762023,0.978955756,0.843255916,0.74757497,0.005513631,0.001062274,0.558868336,0.985795985,5
68752,1025.143,403.6652478,218.4574089,1.847798387,0.840903827,69504,295.8678171,0.798059177,0.989180479,0.822103125,0.732953403,0.005871324,0.001045253,0.537220691,0.992675527,5
71153,1049.648,381.6419625,237.9898042,1.603606355,0.781748028,72426,300.989723,0.690557761,0.982423439,0.811550808,0.78867041,0.005363681,0.001280044,0.622001015,0.997444781,1
38581,709.625,234.0327802,210.328979,1.112698693,0.438531348,38948,221.6367634,0.779792222,0.99057718,0.962776607,0.947032989,0.006066011,0.00300984,0.896871483,0.997947727,7
84791,1111.688,440.9227214,246.9561704,1.785429053,0.828432129,85718,328.571536,0.685745018,0.989185469,0.862171744,0.745190756,0.005200112,0.00098915,0.555309262,0.99146529,5
52874,937.519,372.6842184,181.3120031,2.055485639,0.873678887,53584,259.4634226,0.776782041,0.986749776,0.755947917,0.696201797,0.007048535,0.001021455,0.484696942,0.996287604,6
49464,837.86,316.553254,200.3609223,1.579915137,0.774196445,50060,250.9572092,0.740434705,0.988094287,0.885433976,0.792780381,0.00639967,0.001559369,0.628500732,0.99297782,4
61944,955.718,361.9657801,219.9610851,1.645590082,0.794178345,62873,280.8372311,0.70713136,0.985224182,0.852215795,0.775866799,0.005843436,0.001306161,0.60196929,0.990594693,5
52443,901.308,370.8749132,181.2363951,2.046360021,0.872467263,53048,258.4037566,0.721203036,0.988595235,0.811242958,0.696740997,0.007071962,0.001028028,0.485448016,0.993401413,6
83773,1134.941,447.3225626,242.4610804,1.844925222,0.840360821,86024,326.5931665,0.784237182,0.973832884,0.817273396,0.730106625,0.005339699,0.000935926,0.533055684,0.983447876,5
44484,769.816,269.316819,210.9512926,1.276677738,0.621665266,44848,237.98905,0.773917431,0.991883696,0.943278269,0.883676893,0.00605424,0.002277264,0.780884852,0.996938306,7
49593,846.147,321.5217397,196.9141546,1.632801564,0.790513749,50165,251.2842389,0.739145987,0.988597628,0.870439532,0.781546651,0.006483208,0.001492071,0.610815168,0.997339962,4
43935,765.713,256.3129117,218.4494531,1.173328237,0.523091664,44370,236.5159179,0.786731131,0.990196078,0.941647708,0.922762401,0.005833912,0.002609151,0.851490449,0.999077787,7
62444,994.226,408.4175499,198.2154803,2.060472519,0.874333512,63676,281.968385,0.649416561,0.980652051,0.79383519,0.690392431,0.006540541,0.000916595,0.476641708,0.982107141,6
41753,761.164,291.080237,182.9341738,1.591174743,0.777836664,42126,230.5679308,0.769739874,0.991145611,0.905609709,0.792111251,0.006971481,0.001692971,0.627440235,0.998367054,2
59802,1015.517,375.2640085,206.2712911,1.819274057,0.835382017,61962,275.9388904,0.665361208,0.965139924,0.728704039,0.73531936,0.006275108,0.001131631,0.540694561,0.983671587,1
36502,707.325,266.6101638,174.807521,1.525164148,0.755050074,36869,215.5824433,0.725282149,0.990045838,0.916829351,0.808605494,0.007303988,0.001926134,0.653842845,0.997217666,2
34385,724.415,255.490441,172.2020332,1.483666809,0.738726074,35199,209.2375247,0.770618557,0.976874343,0.823387034,0.8189642,0.007430288,0.002061793,0.670702361,0.995098832,2
45037,782.176,255.5774683,224.6429349,1.137705348,0.476891438,45554,239.4637538,0.791163812,0.988650832,0.925060944,0.936951741,0.005674833,0.00269775,0.877878564,0.998767137,7
46820,805.902,291.4460742,206.674857,1.410167054,0.705071882,47752,244.1578905,0.771283606,0.980482493,0.905892797,0.837746369,0.00622482,0.001891284,0.701818979,0.989682002,4
36932,708.292,253.2997261,185.7826545,1.363419673,0.679743532,37379,216.8485252,0.749386198,0.988041414,0.925098587,0.85609459,0.006858543,0.002272473,0.732897947,0.99924748,2
35152,711.89,265.1925197,169.6885131,1.562819515,0.768483875,35769,211.5583051,0.693415394,0.982750426,0.871633912,0.797753667,0.007544166,0.001884804,0.636410914,0.994595396,4
40388,729.945,261.2279958,197.1404288,1.325085866,0.656106772,40719,226.7677198,0.784537685,0.991871117,0.952537178,0.868083526,0.006467961,0.002265652,0.753569009,0.998543642,7
47139,812.169,306.9829506,196.2988093,1.563855388,0.768836582,47658,244.9882424,0.697487571,0.989109908,0.898043579,0.798051624,0.006512292,0.001629437,0.636886395,0.995998221,4
44204,798.251,298.8347246,189.2306414,1.579208961,0.773964963,44630,237.2388687,0.817139899,0.990454851,0.871751075,0.793879858,0.006760355,0.001656412,0.630245229,0.995288913,4
61333,952.52,355.964311,220.2620983,1.616094252,0.785567642,62227,279.4487448,0.686812018,0.985633246,0.849485295,0.785047085,0.005803797,0.001359799,0.616298926,0.995997152,1
39807,719.325,241.4601844,210.0513829,1.149529135,0.493190378,40140,225.1307321,0.78707292,0.991704036,0.966760737,0.932372071,0.006065772,0.002827632,0.869317678,0.999305998,7
48618,888.662,373.8354779,166.3130427,2.247782086,0.895588707,49190,248.8018492,0.783239089,0.98837162,0.773630768,0.665538356,0.00768924,0.000930584,0.442941303,0.995635525,6
69598,1026.093,337.904661,264.6108926,1.276986966,0.621904178,70707,297.6825924,0.782729962,0.984315556,0.83067889,0.880966221,0.004855092,0.001803907,0.776101483,0.991071479,1
49269,895.218,364.3993881,172.8833716,2.107775807,0.880291206,49821,250.4620513,0.609704485,0.988920335,0.772548938,0.687328408,0.007396119,0.001018218,0.47242034,0.995756164,6
33915,677.634,250.3660993,172.8084792,1.448806797,0.723596569,34246,207.8025966,0.796519411,0.990334638,0.928135338,0.829994944,0.007382164,0.002161052,0.688891608,0.998070844,2
52104,906.358,316.9151109,209.6040912,1.511970063,0.750043274,53108,257.5672208,0.774113033,0.981095127,0.797042325,0.812732533,0.006082357,0.001636976,0.66053417,0.998707891,1
53495,917.24,375.5473574,182.133928,2.06192971,0.874523809,54205,260.9826612,0.632134332,0.986901577,0.799018959,0.694939416,0.007020233,0.001009995,0.482940792,0.995789967,6
41523,760.038,289.6428997,182.7515735,1.584899622,0.775819605,41939,229.9320022,0.796146103,0.990080832,0.903291606,0.7938465,0.006975481,0.001708835,0.630192265,0.998791483,2
31220,671.127,258.0112672,154.6042127,1.668850174,0.800588174,31589,199.3753711,0.717701149,0.988318719,0.871030456,0.772739009,0.008264294,0.001817678,0.597125577,0.996513123,2
56526,945.246,372.9606368,196.3167195,1.89979049,0.85025325,57562,268.2743717,0.774721434,0.982002015,0.795002367,0.71931015,0.006598037,0.00108958,0.517407092,0.982965073,6
47882,822.332,305.2587217,200.4595066,1.522794937,0.754163028,48404,246.9114333,0.710362733,0.989215767,0.889790501,0.808859553,0.006375229,0.001683325,0.654253777,0.996294339,4
42957,763.858,277.7128948,197.2265434,1.408090869,0.704018695,43389,233.8686621,0.790711801,0.990043559,0.925163616,0.842123886,0.006464904,0.002005607,0.709172639,0.998579517,4
39948,731.068,244.969135,207.9641485,1.177939259,0.528488905,40386,225.5290964,0.77203154,0.989154658,0.939267631,0.920642906,0.0061322,0.002717446,0.847583361,0.998401716,7
41274,734.41,258.0502468,203.8045989,1.266164984,0.613381854,41601,229.2415516,0.791933689,0.992139612,0.961632783,0.888360133,0.006252126,0.002401949,0.789183726,0.9992368,7
29842,636.204,229.4911706,165.9755961,1.382680201,0.690604066,30146,194.925664,0.72714425,0.989915743,0.926499095,0.849381976,0.007690207,0.002469051,0.721449742,0.997534274,2
38376,725.063,267.0181216,183.5968536,1.454371992,0.726106739,38757,221.047146,0.777597666,0.990169518,0.917314128,0.827835746,0.006957946,0.002015754,0.685312023,0.996698612,2
50976,932.171,327.642954,199.2144344,1.64467477,0.793919452,52067,254.763928,0.792167832,0.979046229,0.737198499,0.777565716,0.006427396,0.001449317,0.604608442,0.994384251,4
37810,729.095,272.7963901,177.0330488,1.540934825,0.760825331,38256,219.4110006,0.69788475,0.988341698,0.893816364,0.804303167,0.007214927,0.001862477,0.646903585,0.996836263,2
38617,731.032,276.9789911,177.9396075,1.556589873,0.766344388,38946,221.7401441,0.702548802,0.991552406,0.908062247,0.800566654,0.007172463,0.001817348,0.640906967,0.997629295,2
58629,977.866,403.5571922,186.8010243,2.160358562,0.886417755,59488,273.2192549,0.646762272,0.985560113,0.77048406,0.677027346,0.006883235,0.000892066,0.458366028,0.990234972,6
29081,636.593,237.3015274,156.4313802,1.516968828,0.751959482,29481,192.4242168,0.703680403,0.986431939,0.901769376,0.810884864,0.00816002,0.002176245,0.657534263,0.99745898,2
39571,723.964,264.3090446,190.9827964,1.383941641,0.691293767,39867,224.4623844,0.807670327,0.992575313,0.948752531,0.849242162,0.006679362,0.002143093,0.72121225,0.998115664,2
37632,713.497,265.529855,180.7686029,1.468893661,0.732483787,37954,218.8939253,0.753710269,0.991516046,0.928929727,0.824366531,0.007055959,0.002010098,0.679580177,0.998231014,2
70188,1041.532,403.257678,224.9807702,1.792409537,0.829902661,71768,298.9416953,0.799589884,0.977984617,0.813069174,0.741316809,0.005745393,0.001070323,0.549550612,0.985019758,5
63882,1004.206,411.2634035,198.7654528,2.069088957,0.875452319,64663,285.1965789,0.754704944,0.987921996,0.796054395,0.69346452,0.00643786,0.000918371,0.480893041,0.995010481,6
161473,1556.283,605.285003,343.0184745,1.764584266,0.823920278,163971,453.4245351,0.800064412,0.984765599,0.837785098,0.749109152,0.003748521,0.000728149,0.561164521,0.990222084,3
46979,817.382,314.7181139,190.2664056,1.654091867,0.796558587,47455,244.5721173,0.790878941,0.989969445,0.88361584,0.777114842,0.006699123,0.001507088,0.603907477,0.998918447,4
32498,662.962,243.6557298,170.6875719,1.427495435,0.713625276,32831,203.415188,0.773946178,0.989857147,0.929157264,0.834846725,0.007497561,0.002246605,0.696969054,0.994920143,2
51453,910.397,378.8176307,174.850002,2.166529176,0.887104961,52043,255.9531096,0.668785338,0.988663221,0.780115541,0.675663139,0.007362401,0.000946499,0.456520678,0.989065368,6
26688,599.831,216.0724393,157.6687008,1.370420624,0.683764268,26976,184.3372371,0.760385207,0.989323843,0.932111957,0.853127024,0.008096239,0.002645562,0.727825719,0.997427375,2
36789,687.353,237.4887947,197.3692843,1.203271297,0.556171154,37058,216.4283013,0.787941743,0.992741109,0.978516565,0.911320054,0.006455429,0.002746557,0.830504242,0.999321916,7
33110,675.923,254.4851893,165.9140421,1.533837559,0.758253772,33430,205.3216046,0.742859707,0.990427759,0.910698446,0.806811607,0.007686052,0.002008962,0.65094497,0.998443843,2
29170,630.115,229.1894675,162.4229328,1.411065935,0.70552593,29447,192.718441,0.725983076,0.990593269,0.923223088,0.840869535,0.007857027,0.002422995,0.707061575,0.997710503,2
72318,1038.352,399.2766927,232.7000454,1.71584278,0.812612775,73244,303.4437961,0.752246817,0.987357326,0.842882551,0.759983745,0.005521125,0.001136121,0.577575292,0.991028395,5
34572,696.203,268.5661806,164.1571002,1.636031462,0.791449015,34903,209.8057138,0.760476012,0.990516575,0.896318969,0.781206753,0.007768315,0.001784722,0.61028399,0.998443809,2
69452,1053.073,426.8231958,210.749841,2.025259871,0.869596064,70718,297.370195,0.824307163,0.98209791,0.787005314,0.696705797,0.006145585,0.000893184,0.485398968,0.983059052,6
80371,1097.029,432.0958796,238.5565292,1.811293453,0.833783428,81474,319.8930063,0.785133736,0.986461939,0.839214578,0.740328759,0.005376266,0.000996229,0.548086671,0.992745799,5
32940,674.619,253.6697594,165.6243528,1.531596985,0.757432676,33307,204.7938246,0.712663075,0.988981295,0.90952852,0.807324551,0.007700964,0.002017983,0.651772931,0.998253455,2
39688,750.145,287.8652303,177.0917122,1.625514976,0.788379151,40257,224.7939747,0.666801075,0.985865812,0.886295696,0.780900057,0.007253206,0.001663763,0.609804899,0.991246995,2
45116,766.705,259.0206881,222.0805849,1.166336482,0.514674738,45484,239.673685,0.774191334,0.991909243,0.964459202,0.925307113,0.005741216,0.002596135,0.856193253,0.998609426,7
24642,584.645,211.964293,148.5383674,1.427000287,0.713386583,24997,177.1303725,0.754778241,0.985798296,0.905943968,0.835661375,0.008601749,0.002587545,0.698329934,0.996517016,2
35029,709.649,269.3005089,166.0756544,1.621553201,0.787203995,35476,211.1878501,0.723859316,0.987399932,0.87407845,0.784208878,0.00768793,0.001793561,0.614983565,0.997228568,2
174465,1578.182,606.6889824,367.9978452,1.648621018,0.795031959,176301,471.3127806,0.808262143,0.989585992,0.880245893,0.776860623,0.003477425,0.000781286,0.603512427,0.994963272,3
55619,932.404,311.9240325,228.3157107,1.366196095,0.681348308,56806,266.113341,0.744564926,0.97910432,0.803942123,0.853135101,0.005608228,0.001832638,0.727839501,0.994371484,1
44818,788.157,283.688158,201.5386409,1.407611745,0.703774763,45438,238.8808279,0.73614533,0.986355033,0.906644147,0.842054281,0.006329782,0.001963039,0.709055412,0.998074725,4
40407,760.877,294.3865619,175.6200236,1.676269914,0.802566521,40842,226.8210534,0.670900578,0.989349199,0.87707667,0.770487117,0.007285534,0.001583808,0.593650398,0.995118301,2
200714,1688.8,612.1030514,420.6495529,1.455137768,0.726449214,203767,505.5264602,0.711860319,0.985017201,0.884364069,0.825884561,0.003049628,0.000875193,0.682085309,0.992528094,3
150168,1474.752,548.3763466,351.4324088,1.56040346,0.767657862,151809,437.2640346,0.822946579,0.989190364,0.867659394,0.797379459,0.003651752,0.000910629,0.635814002,0.992126368,3
30648,635.615,224.3361866,174.2943243,1.287111256,0.629582528,30964,197.540491,0.749816509,0.9897946,0.953287125,0.880555625,0.007319766,0.002714589,0.775378208,0.997998019,2
41091,738.571,256.8014723,203.9799792,1.258954302,0.607512644,41504,228.7327832,0.753534687,0.990049152,0.946612145,0.890698878,0.00624958,0.002426354,0.793344491,0.99878446,7
47629,819.072,307.0567356,197.91237,1.55147824,0.76456504,48042,246.2582512,0.705489394,0.991403355,0.892148537,0.801995927,0.006446844,0.001645188,0.643197466,0.997906873,4
29290,640.384,240.5556021,155.702768,1.544966768,0.762266661,29626,193.1144383,0.823354135,0.988658611,0.897528588,0.802785038,0.008212892,0.002104132,0.644463818,0.995675181,2
28705,630.683,239.0595552,153.2405628,1.560027912,0.767529043,29031,191.1762044,0.814326241,0.988770625,0.906870272,0.799701163,0.00832815,0.002101064,0.639521951,0.997672093,2
37743,744.71,282.2922165,170.8426403,1.652352223,0.796075104,38236,219.2165143,0.791191514,0.987106392,0.855208305,0.776558833,0.007479326,0.001677798,0.603043622,0.996440469,4
27320,615.902,232.7768483,149.9210126,1.552663261,0.764979478,27640,186.5071161,0.684094551,0.988422576,0.905039075,0.801227087,0.008520382,0.002166014,0.641964845,0.99675523,2
49483,844.283,326.6029132,194.6895294,1.677557669,0.802906716,50289,251.0054031,0.680178694,0.983972638,0.872348054,0.768533877,0.006600305,0.001420352,0.59064432,0.990839909,4
45104,793.366,304.7796622,189.1736986,1.61111013,0.784056046,45585,239.6418086,0.78567447,0.989448283,0.900487634,0.786278871,0.006757265,0.001593152,0.618234463,0.996043805,4
45104,820.466,331.2336697,174.0467264,1.903130708,0.850824491,45620,239.6418086,0.630349107,0.988689171,0.841983819,0.723482636,0.007343776,0.001241114,0.523427125,0.996150235,6
61301,984.768,333.1379766,234.9036252,1.418190018,0.709083891,62463,279.3758353,0.788082535,0.981396987,0.794345734,0.838618995,0.005434462,0.00165804,0.70328182,0.997387257,1
26443,618.475,240.3803512,140.9441706,1.705500485,0.8100664,26783,183.4891639,0.774977287,0.98730538,0.86871294,0.763328463,0.00909051,0.001903767,0.582670342,0.993744551,2
65908,990.132,361.1048099,233.0238408,1.54964749,0.763922457,66692,289.6837446,0.71800682,0.988244467,0.844815365,0.802215137,0.005478922,0.001399711,0.643549126,0.997274288,1
32624,671.854,254.3164498,163.6790625,1.553750651,0.765358741,33004,203.8091433,0.784607985,0.988486244,0.908232959,0.801399766,0.007795379,0.001983416,0.642241585,0.99788328,2
29054,621.3,229.3542841,161.7145945,1.418265834,0.709121372,29351,192.3348687,0.757344316,0.989881094,0.945830009,0.838592876,0.007894069,0.00240816,0.703238012,0.997378445,2
72707,1017.465,385.5659854,241.5449444,1.596249453,0.779446739,73595,304.2588168,0.721070692,0.987933963,0.882565876,0.789122558,0.005303011,0.00126847,0.622714412,0.994007539,5
50887,933.584,372.7356361,176.7878002,2.108378721,0.880364312,52212,254.5414322,0.578840204,0.974622692,0.733685459,0.682900715,0.007324771,0.000982662,0.466353386,0.983249555,6
80259,1093.858,430.8463441,239.1631131,1.801474895,0.831783143,81078,319.6700371,0.676400688,0.989898616,0.842910985,0.741958337,0.0053682,0.001003521,0.550502174,0.991715847,5
61633,987.103,392.2639436,208.9702573,1.877128108,0.846286087,64619,280.1313493,0.773681304,0.953790681,0.794873884,0.71413994,0.006364512,0.001021123,0.509995854,0.957327553,6
38888,711.477,244.8222746,202.4185983,1.20948508,0.562498761,39192,222.5168295,0.793713644,0.992243315,0.965392103,0.908891276,0.006295574,0.002650103,0.826083351,0.999135489,7
66792,987.871,379.9628079,227.0415426,1.673538699,0.801841916,68160,291.619985,0.77413971,0.979929577,0.860070079,0.767496131,0.005688747,0.00121759,0.589050311,0.985798492,5
34033,679.264,255.5729179,169.8933816,1.504313561,0.747061414,34312,208.1637851,0.75439452,0.991868734,0.926900041,0.814498605,0.007509562,0.002038711,0.663407977,0.997973617,2
35720,685.93,240.8120223,189.0891572,1.273536917,0.619223515,36024,213.2606774,0.793636687,0.991561181,0.954029313,0.885589828,0.006741658,0.002557861,0.784269343,0.998795962,7
34968,673.319,238.1086753,187.1376478,1.272371851,0.618310695,35218,211.0038872,0.755509463,0.992901357,0.969256937,0.886166314,0.006809331,0.002590271,0.785290736,0.999181827,7
39959,759.494,290.4312543,175.5554382,1.654356352,0.796631934,40384,225.5601449,0.688758274,0.98947603,0.870514041,0.776638676,0.007268231,0.001631115,0.603167634,0.997854206,2
64576,1039.574,359.0187517,230.277935,1.559067097,0.767198945,65886,286.7415506,0.701531776,0.980117172,0.750879393,0.798681265,0.005559631,0.001395468,0.637891762,0.994516059,1
44876,791.752,297.6297019,192.6908603,1.544596882,0.762135018,45345,239.0353485,0.814446461,0.989657074,0.899592167,0.80313002,0.006632269,0.001702101,0.645017829,0.996292527,4
40619,750.107,276.4574257,187.3624136,1.475522334,0.735314443,41042,227.4152965,0.744756142,0.989693485,0.907178303,0.82260513,0.006806111,0.001922403,0.676679199,0.998455271,4
30419,655.222,247.9135627,156.7288142,1.581799517,0.774812284,30763,196.8011019,0.758673151,0.988817736,0.890385041,0.79382951,0.008149958,0.001996384,0.63016529,0.996795152,2
57517,965.524,401.4812502,183.1005131,2.192682278,0.889947787,58308,270.6158142,0.625157602,0.986434109,0.775318136,0.674043468,0.006980219,0.000888793,0.454334597,0.996211419,6
36740,708.732,239.5114144,195.9298588,1.222434477,0.575161681,37128,216.2841207,0.753548281,0.989549666,0.919146911,0.903022185,0.006519091,0.002673994,0.815449066,0.996833052,7
36751,720.806,265.9000597,176.4796364,1.506689753,0.747992975,37286,216.3164962,0.712228682,0.985651451,0.888878166,0.813525564,0.007235179,0.001954852,0.661823844,0.997163204,2
68638,1006.709,326.932818,269.3799602,1.213649366,0.566646208,69930,295.6224211,0.770347924,0.981524382,0.851072547,0.904229875,0.004763146,0.001964215,0.817631667,0.992318154,1
65666,1019.964,409.0079268,205.2586061,1.992646908,0.864957536,66456,289.1514274,0.781133647,0.988112435,0.793196409,0.706958004,0.00622861,0.000959722,0.499789619,0.995904238,6
40102,750.315,280.0596619,183.0599384,1.529879581,0.756800253,40594,225.9633869,0.709820164,0.987879982,0.895135207,0.806840176,0.006983683,0.001825637,0.65099107,0.995937945,4
