 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
103.8125,42.74063311,0.641666399,1.678093645,16.20368538,147.8254796,0
109.65625,46.18837744,0.373240715,4.346989967,26.75062902,47.03064073,0
99.9140625,42.72916659,1.437221072,1.813545151,13.58016643,133.1339317,0
134.3515625,52.97325237,-0.531360168,111.1563545,87.41484993,-1.688907505,0
136.875,40.81360067,0.796409978,1.180602007,13.9255963,209.9093542,0
50.046875,43.36650842,9.748345285,58.7006689,76.48383242,-0.88260064,1
114.6171875,49.73981069,-0.268610073,0.897157191,9.039320938,531.9289113,0
139.015625,58.79798365,-0.815722889,16.56103679,48.25907772,6.264506301,0
132.625,42.63507945,0.293242162,3.345317726,19.59895533,60.29746677,0
136.40625,52.70961687,-0.494766891,46.55100334,74.47317697,0.056881384,0
124.5078125,49.05354155,-0.022225027,2.475752508,15.36708838,112.1294836,0
109.8671875,51.39770956,-0.309877751,0.66722408,10.64647614,469.9158655,0
132.90625,46.97529894,0.011302447,4.546822742,22.24285196,41.93935655,0
114.9921875,58.67448552,-0.613945925,1.760869565,17.40971956,124.6971704,0
109.453125,50.37699428,-0.222749377,1.64548495,11.1709761,245.0802613,0
129.40625,53.41515432,-0.349883263,2.721571906,20.16102161,71.51378291,0
80.3203125,36.01322101,3.340541083,1.281772575,,229.800866,0
113.0703125,49.03413728,0.227022241,0.811036789,10.39774602,,0
117.5078125,47.59250796,-0.008046935,4.481605351,20.36482876,48.3574451,0
110.6328125,52.41285492,-0.15282714,56.38879599,72.42278907,-1.21592675,0
119.1171875,52.48580479,-0.210511457,1.220735786,,191.4517001,0
113.4609375,38.46140564,0.876006379,1.639632107,16.85640916,131.4090161,0
133.0234375,45.18235013,-0.239400146,6.407190635,31.65175129,28.40256841,0
103.53125,51.24983803,-0.126589337,1.808528428,14.51976951,136.710764,0
122.46875,46.83330437,-0.134560412,2.277591973,,130.6952237,0
148.9296875,41.9285448,0.838409533,1.106187291,13.30575335,190.147768,0
115.5234375,43.39120102,0.758980598,2.255016722,17.38693095,106.1880965,0
129.2109375,45.04297468,0.455883013,4.806020067,24.36351988,43.35302659,0
115.234375,46.13541284,0.541190958,2.420568562,14.28330919,108.3489708,0
130.578125,48.74561028,-0.065201069,18.43394649,,5.682744142,0
109.90625,48.45946075,0.062892096,2.404682274,14.51991291,104.2350516,0
84.4921875,40.37712767,1.681399821,1.553511706,11.30859232,232.8351772,0
110.7109375,39.07567825,1.068217959,1.424749164,14.20290809,166.9698124,0
107.8203125,48.25703213,-0.191736183,1.757525084,12.54962332,171.6936142,0
110.8203125,37.4673678,1.138414087,5.412207358,25.91547525,35.83248481,0
118.203125,47.49496016,0.256522857,7.52173913,33.2985436,21.44761184,0
113.3984375,51.63216352,-0.310596474,5.485785953,30.67657858,33.22932398,0
143.671875,45.3026471,0.353642666,5.173913043,26.46234509,33.80261323,0
119.84375,49.10136796,-0.214437804,3.584448161,20.89571316,70.77468167,0
118.265625,42.04285098,0.749145393,2.718227425,20.9342026,79.35216198,0
125.90625,54.03809962,-0.389381706,1.933110368,12.35919522,180.5934197,0
82.7734375,45.41616845,1.104580881,3.501672241,22.12598838,51.90616029,0
38.984375,32.87238211,22.71500718,19.15384615,47.67966981,8.742633981,1
75.6484375,58.25262733,0.920814576,49.74247492,67.34454838,0.352214468,0
101.2734375,44.47343218,0.476561007,3.164715719,18.71777166,63.87265105,0
98.515625,50.3891085,-0.126132917,2.816053512,,,0
108.59375,42.48316532,0.318186029,2.913043478,22.36245503,70.22832855,0
137.4296875,56.75573809,-0.590052391,3.664715719,22.39502735,53.58030772,0
138.296875,47.17907365,-0.123314207,57.25,84.81384421,-0.925802769,0
93.0234375,56.55437992,0.253060583,166.1831104,72.38734125,-0.679666417,0
123.0703125,44.22354145,0.500931195,1.327759197,13.32760351,221.1229652,0
86.0859375,35.6335576,3.110383427,4.713210702,28.69757298,39.34660537,0
90.5078125,44.58629205,0.846910966,3.029264214,20.04705951,,0
134.5234375,45.77816156,0.145363796,1.430602007,15.96723338,152.8864847,0
98.0390625,36.08592228,2.043656884,2.693143813,20.97777897,,0
109.5,43.38382475,0.469395128,4.494983278,25.73486778,45.49294137,0
109.671875,47.37237944,0.515395393,2.329431438,17.71651073,121.4050789,0
119.1875,49.99542948,-0.339278078,3.440635452,23.13828548,65.29754429,0
121.90625,51.98173319,-0.125667783,3.225752508,,61.05830092,0
42.9765625,30.03239523,25.93140631,18.10117057,54.33182421,7.47002421,1
97.9921875,48.23307606,0.385781704,2.060200669,16.86082281,90.94162977,0
122.8515625,61.05301101,-0.719054194,6.010869565,26.4977575,25.21480869,0
121.4765625,45.7779909,0.19799559,3.430602007,19.4375176,52.39071136,0
141.0703125,35.87242665,1.324733087,10.21404682,40.08971131,14.98873012,0
106.609375,45.00177677,0.235862631,4.223244147,27.86258976,51.42069037,0
31.703125,29.17976594,36.33574371,163.5769231,45.8697254,-0.464227987,1
105.0390625,47.87735019,-0.083401818,73.58946488,75.53833235,-1.92586853,0
128.8984375,44.86748542,0.263450104,2.445652174,15.43579505,112.5053097,0
131.5546875,53.37511835,-0.363522588,3.035117057,23.69825864,66.64872691,0
106.03125,49.06945612,0.25116785,3.632107023,19.45108192,56.59811463,0
110.765625,47.27586666,0.562305449,2.581939799,17.43350889,98.35881534,0
122.9453125,56.64063093,-0.476678852,12.29765886,43.90077015,11.47823016,0
96.65625,35.09995493,2.365791109,1.472408027,,157.1539957,0
96.4140625,46.04354721,0.279875417,2.113712375,17.21399192,107.0271633,0
40.3125,35.80366383,19.88730243,112.2324415,92.99605928,-1.439425217,1
121.484375,46.80644727,0.248659017,3.040133779,18.0698217,79.89913259,0
97.078125,49.27658061,0.297320411,1.79264214,16.08278581,112.0144556,0
125.3828125,55.77481526,-0.39393812,4.054347826,23.71626221,55.49785037,0
59.015625,36.88347029,5.981434598,7.685618729,34.85735136,22.54106888,0
132.4765625,43.04248716,0.267742351,0.93812709,13.10318649,298.847941,0
110.1328125,53.79538362,-0.396994792,1.619565217,13.87473529,176.6720927,0
114.84375,46.14251658,-0.141959064,1.761705686,15.70471368,130.462445,0
150.734375,39.5257994,1.47382945,2.141304348,18.76338139,91.11706555,0
130.828125,45.27349345,0.028332998,2.072742475,15.58289602,117.537957,0
101.9453125,44.3692441,0.38538966,1.428093645,16.13873837,161.0014776,0
124.9140625,47.8585199,-0.312486118,3.724916388,21.54326939,69.77397768,0
121.8515625,54.78624512,-0.356886544,3.306020067,,56.88308403,0
9.6796875,34.18674213,34.09198751,121.6998328,43.77870048,0.631393344,1
128.5390625,51.56911357,-0.36979677,16.78010033,50.63304246,7.341310008,0
108.9296875,34.47353686,2.39220218,1.086956522,14.00223813,199.7763144,0
133.0546875,51.68161372,-0.129337988,4.977424749,27.78390078,35.91774415,0
119.421875,56.80113464,-0.478205347,2.752508361,22.53975942,79.91331899,0
145.8046875,45.25657041,0.475712177,2.489966555,13.59682482,119.4598288,0
39.1640625,33.53258148,22.85493637,78.48411371,72.2703299,-0.377126095,1
92.6484375,40.85293553,0.856578809,1.676421405,,126.0824837,0
96.4140625,35.04272556,2.391446134,1.319397993,12.87728257,,0
145.8984375,51.39565276,0.038232666,6.017558528,31.80538426,34.37509879,0
78.2890625,38.52417105,2.732295138,4.026755853,21.17428758,52.92907564,0
121.953125,57.42778881,-0.591206137,2.935618729,15.95253313,73.50405805,0
112.125,49.66387017,-0.003264674,1.255016722,14.1873283,178.5235591,0
20.5859375,38.95099633,17.45892291,61.43645485,66.93227852,0.809833128,1
118.671875,50.44104067,0.104113283,4.164715719,25.35695915,47.44040939,0
100.28125,47.89163182,-0.19014312,0.913879599,9.924385089,383.9338901,0
136.2265625,51.8133994,-0.146288822,2.681438127,18.84210106,75.05880617,0
90.0078125,48.00675345,0.200823368,1.956521739,13.74583364,138.9439748,0
128.703125,45.2067057,0.067928522,5.531772575,28.75673242,28.94910675,0
92.265625,50.49481477,0.052445909,3.268394649,,74.33877605,0
120.609375,54.23505474,-0.274503426,2.226588629,15.02766664,104.92736,0
123.8828125,51.01954605,-0.110031473,2.717391304,18.58017244,117.7336511,0
138.59375,49.43247248,-0.259670055,1.309364548,14.92314579,188.1414178,0
131.5,53.0039798,-0.277780305,1.930602007,,183.9775652,0
107.5546875,75.13943378,-1.286903712,87.08862876,91.04935725,-1.357948707,0
125.90625,40.93200106,0.887191733,10.27675585,41.37168778,16.36070442,0
89.6796875,40.29887049,1.97204155,12.81020067,42.5175934,12.28484441,1
145.078125,49.45904388,-0.071840753,6.180602007,32.72898481,28.10122547,0
136.2734375,49.83750389,-0.13176844,3.530936455,23.30723716,73.79049651,0
115.34375,56.82503815,-0.748100477,102.1003344,88.65937579,-1.674607678,0
132.0859375,52.475147,-0.233591825,3.774247492,25.15562011,54.86682719,0
143.7421875,47.7652538,-0.275533582,176.9899666,78.62486543,0.547924875,0
125.65625,57.05745973,-0.595897003,4.568561873,24.92868386,53.00506896,0
116.1640625,50.29503227,-0.01571414,2.840301003,16.4049532,79.57744661,0
145.828125,52.51504388,-0.066447833,4.198160535,27.00319001,47.72025756,0
164.578125,41.0954699,1.067973609,1.423913043,11.02847015,,0
140.3203125,46.32526538,-0.064981402,4.448996656,25.38390664,46.11811891,0
94.109375,41.68281165,1.62483751,1.387123746,11.5258094,231.1781336,0
62.96875,45.83444009,8.173755039,16.56103679,50.02722122,10.97318827,1
104.84375,56.48305021,-0.427984782,0.830267559,,332.9113375,0
107.0546875,48.24211538,0.259976589,2.159698997,13.69442241,130.7123354,0
114.4140625,38.39240797,1.285748601,2.397993311,15.95668665,127.5963215,0
131.0703125,51.17436242,-0.057242312,7.938963211,40.24062807,22.11206824,0
151.765625,45.49561867,0.133106933,50.29264214,81.78886052,-0.556387599,0
110.09375,45.88495081,0.542145113,2.705685619,16.08330117,98.02389011,0
102.2578125,45.66646166,0.504530411,0.868729097,11.97797555,275.5436224,0
114.046875,45.87446515,0.119860524,4.494147157,23.84507828,41.48002517,0
34.3828125,28.03990491,40.23854564,52.80518395,74.92169607,0.520161698,1
111.1640625,51.80217438,-0.141939639,2.902173913,19.0582533,79.61894133,0
120.421875,46.69324921,0.453086826,3.038461538,21.67231312,81.18604448,0
127.296875,41.31573538,1.29147501,1.72993311,15.3028996,131.8952503,0
102.5625,50.35464074,-0.014294675,3.169732441,20.44375072,88.72031388,0
120.375,46.89449595,-0.052948337,2.444816054,14.12099406,115.7422502,0
98.7265625,50.40782349,0.245230855,0.570234114,9.011285211,561.8337873,0
132.9296875,46.34823749,0.259840138,1.43729097,11.26810312,239.3059162,0
121.5390625,48.91956126,-0.013090931,2.984113712,21.04173862,77.12413734,0
103.78125,39.77494058,0.92843219,0.928093645,10.07297022,361.9867161,0
100.5703125,37.63386183,1.562450443,3.445652174,20.82362362,68.45549172,0
134.8984375,52.54638425,-0.233904996,1.06270903,12.73318607,209.3693282,0
133.2734375,64.02803522,-1.148734806,51.82274247,87.18838646,-0.142998711,0
112.828125,43.68765368,0.156676167,1.251672241,14.55864759,173.9282535,0
109.953125,46.00795777,0.348936468,2.414715719,15.54834679,96.06828448,0
107.2421875,46.01540946,0.489239922,173.8478261,78.5293775,0.454807289,0
115.484375,53.63388393,-0.447587468,1.464046823,17.01213058,172.5295044,0
96.546875,39.51697803,2.58304544,88.47491639,87.97220528,-1.546453911,1
122.703125,48.61220259,0.089481184,2.071906355,14.0042939,134.1366644,0
124.4140625,49.67166058,-0.007355501,2.065217391,,94.0265727,0
119.0390625,49.24752569,-0.289715786,1.138795987,12.89762105,233.0902371,0
25.25,38.45695646,18.29593351,77.04180602,66.903739,-0.290638787,1
29.7890625,37.36029233,17.34634883,89.82859532,65.49455454,-0.207862166,1
102.484375,46.03785541,-0.049646525,1.068561873,13.69710495,204.8610233,0
36.6640625,30.37918627,29.91491319,30.02090301,57.02494963,4.052715132,1
135.75,51.49757276,-0.100829258,1.953177258,15.82426954,134.4972854,0
107.84375,46.07389403,0.533909601,1.91638796,13.25513842,161.7639011,0
120.9140625,48.45858853,-0.146536833,1.816053512,11.1750862,,0
125.28125,52.91442642,-0.540103095,2.203177258,14.26662112,,0
108.8125,53.45555251,-0.328593078,2.357859532,14.28850007,111.3114641,0
105.7421875,46.42605783,0.040619823,8.261705686,35.60686358,18.89976615,0
103.359375,44.5715251,0.728722249,2.411371237,16.44123022,106.5664333,0
103.96875,47.47350207,0.016580582,1.505852843,11.25543195,239.0896684,0
51.9453125,36.58643631,15.91857133,30.66722408,56.18289796,,1
114.3125,49.02833205,-0.001180518,1.201505017,14.72769663,,0
119.4765625,39.81185534,0.677613937,3.613712375,25.9011101,56.54180314,0
72.984375,37.61710556,3.064918772,1.774247492,,117.4321922,0
139.28125,50.34054925,-0.116444965,1.684782609,15.76081046,135.2187617,0
129.7578125,46.28727317,0.054538843,2.043478261,15.7759644,112.3456708,0
105.4921875,40.4339732,0.892812175,7.637123746,33.27636521,24.41945068,0
91.625,36.78442265,2.223038606,2.58361204,15.08123595,101.5970678,0
103.8671875,47.25832782,0.164141461,3.127090301,19.10923279,70.97544043,0
108.84375,51.47624414,-0.064684193,5.47993311,26.88670828,37.35771053,0
68.34375,31.10426958,9.361044194,54.32608696,76.11726797,-0.563096101,1
27.265625,37.3886857,19.82980533,94.27675585,62.46036465,0.076265507,1
80.0078125,41.53753876,1.757695013,8.711538462,,,0
102.359375,42.19555189,0.428645529,21.01755853,51.94934688,3.525933751,0
117.3828125,48.17775049,-0.169972974,1.272575251,15.59883637,183.0437543,0
81.109375,36.79869953,4.522207806,8.422240803,,21.65644713,1
128.484375,37.58199045,1.143396686,1.62541806,12.29134165,177.6853559,0
113.3828125,41.59178876,0.625337453,2.47909699,18.56135261,88.83012974,0
95.3515625,41.82881592,3.351276969,14.10367893,47.47480536,11.30599897,1
121.46875,50.81783298,-0.397776952,2.059364548,19.19937606,98.39020296,0
35.640625,30.09794801,28.05925576,24.90301003,53.78264156,5.68723356,1
64.2734375,52.7019501,2.628986771,64.56521739,81.38336707,-0.633357674,1
108.546875,42.9068503,0.256652609,1.504180602,,145.6594181,0
114.2265625,55.64848028,-0.450628984,3.351170569,19.86355018,,0
124.2265625,44.60349882,0.235172101,2.455685619,15.09226505,97.67946437,0
102.109375,32.66932678,3.020935815,1.93645485,18.01112557,122.8867155,0
138.265625,39.37827057,0.95399747,3.218227425,18.46265422,57.51525252,0
135.0546875,45.37005975,-0.215837569,11.46989967,43.77500161,13.0626729,0
103.875,42.22373444,0.541946386,2.361204013,15.14185874,115.1371797,0
115.2578125,51.89205233,0.16926548,16.98076923,54.41181812,6.705999998,0
135.671875,60.05584763,-0.753628929,7.484113712,34.49733035,24.92431743,0
122.9921875,46.76211342,-0.326319803,2.183946488,14.3967182,122.1589078,0
126.4140625,58.12601173,-0.532209426,2.147157191,17.20207706,162.8466883,0
123.03125,44.16463119,0.281256786,1.724080268,11.3865256,236.4262019,0
95.7578125,40.14247012,1.056550139,1.106187291,10.67079259,304.0327918,0
123.453125,48.15289117,0.259005915,5.361204013,26.87615534,35.18155849,0
121.0078125,52.27324484,-0.170913937,3.026755853,17.79554884,69.59905286,0
121.1875,48.74194645,-0.189650036,0.97826087,,296.3563462,0
121.5234375,44.27241043,0.351683317,2.20819398,18.79018903,96.02930093,0
111.546875,49.19394961,-0.041635061,1.019230769,13.06878374,257.7129833,0
113.9609375,43.39578075,0.844673365,1.591973244,,129.6958697,0
130.1875,57.6955574,-0.543809943,2.27006689,,115.9112782,0
133.09375,50.98076192,-0.170614756,1.509197324,12.9345826,187.0354181,0
124.765625,49.25769045,-0.080406563,3.25083612,22.7033131,62.57252372,0
124.5078125,52.81053933,-0.418974548,2.909698997,17.04342887,86.20762342,0
88.96875,37.76529854,2.132050441,2.302675585,14.45192791,114.0827308,0
137.484375,42.17670869,0.734493176,1.592809365,12.57927033,168.8087645,0
90.7109375,41.35765353,1.342956285,2.735785953,21.03537609,76.61189344,0
87.8359375,36.76270557,2.445834491,1.984113712,16.61678791,114.8002263,0
149.9765625,47.93460142,0.033796562,2.974916388,15.51957571,81.66283647,0
142.921875,49.60856299,-0.228604333,2.824414716,16.88870531,74.54332666,0
120.6953125,41.3290074,0.459082291,1.254180602,13.59066942,195.0285708,0
114.609375,50.42541435,-0.264752367,10.89882943,39.95393207,12.12972923,0
42.2734375,28.70831621,30.85170959,24.42558528,56.14698205,5.957913098,1
21.0234375,29.3058934,39.75209174,87.51839465,58.71450821,0.879634841,1
132.6953125,50.91714449,-0.354097396,1.497491639,10.93317313,269.856237,0
122.1015625,43.94613888,0.434805581,0.45819398,7.986867864,,0
144.9609375,52.03745681,-0.572984438,3.523411371,17.60449795,56.94810997,0
127.109375,49.48346226,0.04741625,2.605351171,17.28411332,115.1195386,0
107.984375,45.36931514,0.217497178,1.2090301,13.23885732,204.6410391,0
119.7734375,46.16076101,0.012333173,6.096989967,30.98881486,30.19219531,0
111.390625,45.31577305,0.022779077,1.150501672,10.40850042,331.1718602,0
116.8828125,52.93858781,-0.353601098,1.859531773,13.55394281,185.19168,0
102.0390625,50.01381096,-0.003708587,2.415551839,17.00168373,82.16660513,0
120.0546875,47.08906266,0.004193171,2.943143813,20.10387186,76.33301534,0
35.28125,28.5790946,32.56266993,86.63461538,87.93267286,-1.223316058,1
88.9140625,34.93745021,3.025050807,2.95819398,18.80150473,75.65784031,0
90.8046875,51.7800424,0.978799325,3.422240803,23.2611639,74.6774727,0
93.7421875,40.70343315,1.740235367,3.171404682,18.50363478,68.04719249,0
103.234375,46.58837106,0.318244297,5.872909699,30.27856569,33.25881265,0
92.5859375,34.30937539,2.692644927,2.826086957,22.45288315,69.32525066,0
89.3046875,40.43485474,1.346755887,1.063545151,12.03058986,253.9373312,0
126.0859375,46.62684771,-0.240258092,4.765886288,31.45159322,40.42753853,0
87.9140625,40.84001319,1.105450061,8.693979933,37.08901879,19.52024795,0
136.9921875,50.84973207,-0.195409579,2.240802676,14.17127225,121.8306927,0
128.84375,46.21357307,0.177978251,1.834448161,14.29272392,137.3945419,0
113.4375,40.61841293,1.138026615,1.498327759,15.41757122,154.925474,0
127.5390625,50.28945937,-0.333478202,103.1011706,78.52862396,-1.629239178,0
118.2890625,43.77769701,0.472570348,2.810200669,21.49990113,85.82993825,0
115.3046875,57.01816577,-0.437065922,2.973244147,17.06835421,83.5064074,0
127.21875,52.829315,-0.340639178,4.744983278,29.02281452,46.32887653,0
86.515625,35.08538344,3.140077405,0.68812709,8.978079558,553.6257652,0
87.5859375,36.40280882,2.486715599,2.035117057,16.75623293,125.6086399,0
144.0859375,51.52548328,-0.251919009,4.553511706,,,0
121.0703125,49.7336945,-0.260035524,1.846153846,,173.5614575,0
115.2578125,49.22941291,-0.028625823,1.835284281,,204.0156805,0
107.5625,45.08806487,0.020800994,1.684782609,12.21553109,237.3665416,0
8.84375,31.10226014,51.3090457,151.7140468,75.04943858,-1.278222193,1
145.65625,47.66852301,-0.104241733,1.560200669,14.20910095,192.0357989,0
95.3828125,51.40329529,0.435109453,7.170568562,31.28802976,30.12281883,1
117.453125,47.65662654,0.040236029,14.72742475,53.00900047,9.204154193,0
141.6484375,45.21452163,0.099358317,5.41722408,28.01843047,39.00361018,0
144.65625,46.19057627,0.054441832,17.19481605,50.50800135,6.681579267,0
114.46875,49.99311476,-0.011514669,4.805183946,31.10062437,38.54719996,0
126.3515625,50.9545738,-0.224866278,3.440635452,21.11773782,73.72136446,0
101.1484375,35.44936747,2.392719637,9.316053512,37.54188889,16.11483306,0
107.7578125,53.59421408,-0.130118131,2.731605351,15.11198016,97.82579476,0
104.90625,51.18478129,-0.185588612,1.878762542,12.47872506,178.2598023,0
98.9375,38.06527084,1.755206755,1.622909699,14.49163443,172.8495794,0
118.8046875,44.83808694,0.716340717,2.596153846,16.17364858,125.031868,0
128.6640625,55.19996,-0.835771204,3.578595318,19.69452354,59.25100862,0
146.1796875,50.36265879,-0.274251371,15.72742475,47.96137608,7.907030801,0
81.875,38.41610177,2.152050499,1.12458194,,204.2719913,0
107.4609375,42.46559312,0.812431681,4.189799331,,46.6183871,0
111.0234375,42.8149114,0.784598204,1.427257525,16.44446089,157.4194169,0
29.46875,30.30185058,29.94905006,27.93227425,60.04716314,4.551773868,1
109.1640625,41.76081023,0.91098849,2.397157191,22.9268203,,0
100.9375,54.56343069,-0.406630775,85.00083612,88.00389072,,1
130.90625,45.52187618,0.135229081,1.090301003,11.10207457,281.7913016,0
35.625,29.1863624,36.53151479,40.31187291,66.1545436,1.366022367,1
120.171875,56.64184481,-0.399542344,89.16137124,93.13634885,-1.92141734,0
98.875,49.66685892,0.259423247,1.988294314,15.27988152,124.599506,0
140.671875,50.62007837,-0.366698198,4.367056856,,44.99726639,0
110.8671875,41.92876606,0.733906463,2.77006689,19.96111957,69.11882149,0
126.078125,46.42881133,0.020104364,2.246655518,13.86889872,129.7944341,0
143.0703125,46.32328376,-0.016096854,2.639632107,19.31255162,90.65499284,0
104.09375,48.8443698,-0.106868975,3.387959866,22.44193523,84.1687318,0
49.015625,43.05428702,10.5891811,12.48996656,41.17180822,14.25652381,1
102.625,48.04425044,0.464867524,2.843645485,17.46237622,90.3150308,0
141.1328125,49.27781117,-0.246759638,1.764214047,14.04250322,134.2599111,0
126.2578125,42.61679652,0.78227285,2.950668896,19.58187702,64.1174918,0
126.328125,48.98343301,-0.394551964,3.064381271,,89.84245678,0
105.0390625,47.6391715,-0.02159444,2.442307692,15.49811239,111.6552067,0
33.4140625,29.1192396,30.20788807,12.60535117,38.58749479,13.21505032,1
72.2265625,36.39973704,3.652710664,1.949832776,18.09448885,114.1115148,0
95.5078125,47.09216298,1.394763493,5.265886288,24.44130653,40.38926985,0
106.328125,54.42456209,-0.560335504,0.54180602,8.998276949,561.8590553,0
119.7265625,55.77896037,-0.554084018,0.467391304,7.946399043,881.7167208,0
103.3984375,44.42749357,0.264724106,17.21989967,52.53959461,6.753066195,0
121.8359375,42.50253252,0.933689231,10.84782609,41.02785073,15.56852975,0
114.1015625,45.52675035,0.02376477,1.488294314,11.29687692,232.3618751,0
135.8671875,55.5512673,-0.549744114,3.138795987,18.25632616,104.2264039,0
111.875,51.27027038,-0.371969107,3.310200669,18.69706386,61.00941219,0
13.0234375,30.32260523,54.56866378,112.9916388,69.89693749,-0.657516962,1
94.8046875,43.23375031,0.514118331,2.552675585,15.01291755,99.65383468,0
36.515625,30.75533093,36.61006208,56.81187291,86.6066178,-0.274811991,1
127.5078125,42.95600876,0.268359144,1.295150502,11.63889555,239.8392638,0
111.703125,40.82189964,1.322954406,7.199832776,32.04195149,20.46268042,0
58.8671875,38.17483855,11.23843312,24.2006689,56.11396847,5.115000831,1
148.4453125,50.52548995,-0.305790112,2.200668896,17.92635994,107.0258387,0
116.2265625,42.48588274,1.259573808,5.403846154,28.59040614,34.78619146,1
87.34375,34.4482033,3.264305952,2.12458194,13.19389863,146.0720641,0
89.0390625,45.15328102,0.407286653,2.379598662,18.80203287,79.15929257,0
98.15625,47.33267197,0.36952738,2.454849498,16.93185639,120.7322378,0
94.2265625,45.12295959,0.8024133,6.358695652,30.62955815,27.45178548,0
130.8515625,46.12518459,0.094759926,2.673913043,16.93995954,98.66897197,0
114.609375,44.49301813,0.36638068,1.034280936,13.0537093,228.7225171,0
127.796875,54.65950846,-0.424222952,1.439799331,15.50382048,178.1710164,0
112.6953125,53.11199232,0.054991904,68.43478261,88.57538365,-1.276814361,0
103.9765625,49.21611538,-0.006203698,0.945652174,10.18086717,359.0841094,0
120.3046875,48.58426292,0.240696588,3.201505017,20.24677268,62.53355597,0
112.5703125,40.40859353,1.154466251,0.870401338,13.42366353,278.5807942,1
137.484375,47.80199793,-0.062986987,3.546822742,20.35837731,68.00940904,0
108.21875,49.12785257,-0.216902799,2.736622074,15.21677355,88.74572517,0
128.453125,54.8744105,-0.23180913,2.515050167,14.88385158,96.64326812,0
115.6015625,46.21609227,0.209365584,2.765886288,19.77905653,81.54686399,0
91.734375,47.21584155,0.604172242,9.842809365,,15.46865301,1
105.1328125,52.49187007,-0.096515764,1.387959866,,162.7131512,0
134.3984375,47.64670435,-0.147462357,3.122073579,22.10434697,64.99114998,0
110.8515625,54.9458668,-0.302522337,49.840301,71.10285367,-0.120284803,0
130.546875,51.77654201,-0.292092948,1.215719064,,267.8237213,0
128.3359375,50.20384655,-0.065940749,2.431438127,14.25347983,107.3058654,0
132.1953125,57.63503961,-0.715535719,2.717391304,21.02531676,83.29576214,0
120.125,52.53927103,-0.205572132,8.824414716,36.89994978,21.16779729,0
114.3984375,50.0139574,-0.255480997,3.173913043,24.12214296,69.85507063,0
49.6484375,35.18002581,12.14572219,6.816053512,31.83774095,29.9632072,1
117.3515625,43.28423317,0.712320952,3.199832776,,88.36750745,0
96.84375,44.5265787,0.781350407,2.463210702,15.34833506,103.2747769,0
108.3515625,43.98838445,0.686312494,2.531772575,16.79738076,93.57497423,0
121.6796875,49.27679056,-0.309902213,42.40050167,70.28136929,0.293387822,0
117.703125,50.50222139,-0.250897487,2.06187291,13.80663833,139.1973687,0
127.2734375,43.30266209,0.31438876,1.671404682,14.1162713,142.2888489,0
145.03125,50.15412768,-0.2527362,4.959866221,28.92528828,,0
111.171875,61.91805439,-0.747335503,61.83110368,87.23791079,-0.903460922,0
138.0390625,49.97740151,0.000920396,12.30518395,45.51053397,,0
126.4921875,42.68818559,0.345807356,1.626254181,14.56854217,125.2426473,0
86.6640625,39.45770626,1.681159068,1.282608696,11.70750261,237.0615432,0
136.8828125,49.93083045,-0.447545993,3.076086957,19.54678968,87.24817261,0
90.609375,41.01376186,0.915319641,1.776755853,13.90523932,160.7890124,0
147.515625,51.17570596,-0.558530378,2.014214047,13.84707322,163.2636006,0
136.6015625,48.19254024,-0.132614536,1.518394649,15.25290134,163.0082428,0
117.421875,50.51834589,-0.075940335,1.413043478,11.35788871,235.5424269,0
85.6171875,39.23290254,1.679195734,2.214882943,13.44510004,126.8978103,0
128.3359375,54.16529639,-0.452449886,24.25668896,57.38866054,3.241911177,0
128.046875,58.41431484,-0.710290938,2.629598662,16.74735821,83.42137487,0
115.3671875,48.80171473,-0.131439017,2.372073579,14.80478961,102.1337394,0
140.8046875,58.21499197,-0.728040811,16.6722408,57.21029621,8.403035433,0
129.1796875,54.64851233,-0.613328835,2.74916388,15.62094761,79.46990435,0
103.3828125,52.02179848,0.07156397,2.122909699,13.64017196,139.2343089,0
72.734375,35.46840239,4.10398273,3.888795987,23.93773644,45.61659938,0
113.8203125,50.38344123,-0.321780522,1.030100334,12.52385404,248.9301574,0
85.78125,37.17482715,2.383210557,1.143812709,11.3829386,303.76628,0
106.6484375,56.36718209,-0.266371607,2.43645485,18.40537062,96.86022536,0
104.4609375,48.42728156,0.310020205,1.968227425,11.87338416,191.8415647,0
109.3203125,46.30384258,0.156100704,2.732441472,19.14808471,81.05658223,0
106.6015625,51.48412071,0.135849409,2.37541806,18.37004517,95.38536157,0
117.765625,42.01608404,0.694804103,1.589464883,15.62369532,153.3327487,0
124.9375,46.34007276,-0.212515217,3.056856187,,71.84036989,0
102.25,65.34200888,-0.227574233,0.935618729,9.594105398,468.7074339,0
134.9375,51.66126904,-0.225288649,3.617892977,24.84528005,51.22367719,0
98.5625,34.62832791,2.51000163,7.641304348,35.19550176,22.13276985,0
116.875,55.90197895,-0.582035474,2.700668896,15.70901897,91.65287226,0
82.96875,50.79307555,1.838208621,135.819398,97.80042896,-1.529123259,0
94.0625,51.02109705,0.486468524,2.490802676,16.93709834,72.66492275,0
129.453125,68.58205161,-1.122277963,6.777591973,36.61848912,31.77980829,0
54.828125,34.67417748,15.18684236,30.60953177,57.0373246,,1
