Area,Perimeter,MajorAxisLength,Eccentricity,EquivDiameter,Solidity,roundness,Compactness,ShapeFactor1,Class
60075,937.1,350.7512342,0.782007594,276.5680127,0.984949093,0.859669993,0.788501895,0.005838556,1
40720,767.737,302.3224205,0.822567767,227.6978574,0.988949605,0.868145844,0.753162326,0.007424421,2
40166,742.872,282.6189876,0.76699869,226.1436259,0.992586369,0.914619527,0.800171382,0.007036274,2
37706,717.777,250.6271347,0.642897372,219.1090374,0.989736725,0.919689549,0.874243077,0.006646877,5
92169,1153.456,398.911407,0.671173309,342.5685561,0.987052625,0.870547905,0.858758486,0.004328043,1
44399,789.571,304.3624793,0.790375638,237.7615666,0.988841871,0.894953921,0.781178965,0.006855165,3
74445,1041.674,399.2665302,0.80020173,307.8738669,0.989157731,0.86214785,0.771098611,0.005363242,4
30731,670.479,249.4778692,0.776449409,197.8077967,0.98547332,0.859045559,0.79288715,0.008118118,2
46062,856.672,346.9669215,0.868529666,242.1734088,0.977837218,0.788721193,0.697972613,0.007532607,4
30464,654.484,246.0865851,0.766459124,196.9466158,0.988064349,0.893714333,0.800314311,0.008077947,2
50364,858.355,320.5463373,0.77448161,253.230007,0.980607477,0.859005999,0.78999501,0.006364593,3
26639,601.862,216.5579368,0.687990766,184.1679349,0.985060829,0.924131841,0.850432626,0.008129357,2
39339,721.525,250.3478614,0.599740764,223.8034192,0.991281341,0.949577494,0.893969767,0.006363859,5
82497,1123.734,435.9144,0.827690147,324.0963479,0.976388297,0.820958072,0.743486216,0.005284003,4
79821,1153.44,399.7272703,0.770464909,318.796571,0.984375,0.753940394,0.797535206,0.005007796,1
45482,809.278,312.2614048,0.80204865,240.6438883,0.98704399,0.872677842,0.770648837,0.006865604,3
23305,554.434,197.2414583,0.643764046,172.2580843,0.988086153,0.952706792,0.873336091,0.008463482,2
31033,649.385,236.3047107,0.704250118,198.7773699,0.98780876,0.924760178,0.84119089,0.007614627,2
36816,722.568,274.5764681,0.781447718,216.5077067,0.987792117,0.886112814,0.788515156,0.007458074,2
72036,1058.429,417.1161631,0.848174475,302.8515872,0.989954237,0.808045828,0.726060541,0.005790385,4
67311,1037.096,374.417253,0.790531257,292.7507933,0.987008226,0.786426226,0.781883823,0.005562497,1
52926,874.021,337.5329587,0.803208948,259.5909786,0.984614812,0.870633155,0.76908335,0.006377451,3
44695,783.926,286.2789004,0.713506725,238.5528064,0.990844196,0.913942069,0.833288119,0.006405166,3
57126,961.521,402.9992192,0.890540186,269.6944238,0.980131769,0.776472594,0.669218229,0.007054567,4
33912,693.109,267.6705998,0.797432244,207.7934057,0.990189208,0.887074696,0.776302686,0.007893094,2
48885,897.492,363.8021625,0.88126328,249.484098,0.984750816,0.762648309,0.685768595,0.007442,4
25895,592.636,217.8824446,0.718910392,181.5779117,0.988434232,0.926509167,0.833375594,0.008414074,2
43409,796.222,289.7391227,0.746374389,235.095843,0.98348362,0.860441401,0.811405242,0.006674633,3
74591,1081.147,407.1534413,0.813488739,308.1756169,0.979887549,0.801912159,0.756902891,0.005458479,4
29707,642.324,239.7110781,0.75015957,194.4842594,0.985895394,0.904816187,0.811327791,0.008069178,2
66989,1044.596,435.2872634,0.891950266,292.0497284,0.986496039,0.771465736,0.670935616,0.006497892,4
59998,985.424,406.9469798,0.886133894,276.390713,0.988125628,0.776426531,0.679181138,0.006782676,4
85613,1142.861,446.1686199,0.833088391,330.1603507,0.986313522,0.823688029,0.739990075,0.005211459,4
44660,808.103,300.3827429,0.772029296,238.4593845,0.984654731,0.859399595,0.793851811,0.006725991,3
72568,1068.047,403.7838785,0.822416185,303.9678392,0.984520208,0.799418674,0.752798354,0.005564214,1
38273,734.341,269.8911914,0.741416777,220.7503049,0.987664834,0.891880803,0.817923341,0.007051739,2
34432,692.106,245.361171,0.684050674,209.3804767,0.98619465,0.90328934,0.8533562,0.007125963,2
34783,694.573,256.4531583,0.737057775,210.4449835,0.988630873,0.90602693,0.820598135,0.007372945,2
52103,895.765,366.9286458,0.868877901,257.5647491,0.988971984,0.815989209,0.701947782,0.007042371,4
34474,672.3,225.6494093,0.505847536,209.5081384,0.991372865,0.958462926,0.92846748,0.006545495,5
40585,745.618,271.7977944,0.711988968,227.3200979,0.990554525,0.917366014,0.836357405,0.006697001,3
66494,974.808,380.0148486,0.806604379,290.9687102,0.986323721,0.879334583,0.765677213,0.005715025,4
87307,1146.429,449.8258641,0.831824564,333.4107451,0.982434622,0.834765713,0.741199588,0.005152231,4
71051,1069.422,376.0805924,0.766162709,300.7739066,0.982249257,0.780695778,0.799759181,0.005293108,1
74051,1073.004,411.8746352,0.824657523,307.0580752,0.972563698,0.80823585,0.745513438,0.00556204,4
41706,768.988,287.3243852,0.762319713,230.4381228,0.98717099,0.886276589,0.802013803,0.006889282,3
85244,1102.784,421.0173428,0.788456439,329.4480714,0.991693618,0.880831367,0.782504752,0.004938967,4
48573,851.032,335.0066472,0.83237843,248.6866792,0.988602365,0.842777651,0.742333566,0.006896973,3
57103,919.308,354.5460499,0.814786004,269.6401263,0.988300247,0.849076284,0.760522156,0.006208887,1
98277,1289.679,436.3537019,0.751899126,353.7374206,0.976597901,0.742503488,0.810666712,0.004440039,1
44829,766.523,270.2590696,0.622633829,238.9101412,0.991792035,0.958779046,0.884004158,0.006028666,5
57436,897.247,337.8745209,0.766455951,270.4251957,0.991455352,0.896540723,0.800371673,0.005882626,3
50913,828.731,294.4740388,0.662879546,254.6064511,0.990236312,0.931561181,0.864614253,0.005783867,5
139523,1410.901,501.721529,0.706712168,421.4809616,0.990283338,0.880770149,0.840069515,0.003595977,2
57349,942.944,376.8234714,0.855664503,270.2203076,0.986428842,0.810520326,0.717100521,0.006570707,4
60560,984.12,402.4070924,0.878169704,277.6821687,0.98742887,0.785777546,0.690052869,0.006644767,4
29767,637.316,233.0194804,0.713992996,194.6805628,0.988674107,0.92094838,0.835469045,0.007828114,2
41712,772.602,285.7319166,0.757080741,230.4546981,0.986425767,0.878130824,0.806541673,0.006850113,2
38760,709.626,247.1737754,0.587725199,222.1503202,0.992421139,0.96724077,0.89876169,0.006377032,5
52426,861.757,325.2973518,0.773913194,258.361871,0.990290895,0.887129349,0.794232936,0.006204886,3
46666,804.8,304.3356054,0.765786519,243.7560186,0.991227511,0.905387523,0.800944793,0.00652157,3
58434,980.706,396.4179073,0.877553327,272.764513,0.985246759,0.763480265,0.688073137,0.006784028,4
30432,653.932,244.9556683,0.762920215,196.8431503,0.988437053,0.894283421,0.803586835,0.008049279,2
142238,1425.362,516.4426267,0.732791853,425.5620359,0.989385382,0.879782154,0.824025775,0.003630834,2
40074,783.028,325.4723144,0.874901751,225.8844871,0.988090835,0.821330544,0.694020588,0.008121783,4
26792,618.841,236.5466339,0.791753883,184.6960581,0.988963124,0.87913757,0.780801887,0.008829002,2
164154,1532.775,589.430266,0.795842826,457.1732322,0.989791796,0.87802022,0.775618862,0.003590715,2
53221,899.204,358.7929793,0.842942748,260.3134299,0.978111446,0.827135069,0.725525428,0.006741568,4
171116,1598.192,613.7203747,0.807523598,466.7672417,0.979002895,0.841865241,0.760553602,0.003586575,2
63685,1062.512,369.6487795,0.800822913,284.7564932,0.976703883,0.708890783,0.770343388,0.00580433,1
65732,974.417,380.5056441,0.815030949,289.2967019,0.98760461,0.869955436,0.760295429,0.005788743,1
39669,715.564,248.0761897,0.569590313,224.74016,0.992767406,0.973563202,0.905932005,0.006253654,5
83936,1129.483,432.9425173,0.813137033,326.9107438,0.974911726,0.826796702,0.755090412,0.005158007,4
54113,872.821,327.6299219,0.765566725,262.485831,0.990155715,0.892608673,0.801165625,0.006054551,1
32321,663.808,243.2709547,0.717960429,202.8604824,0.989317417,0.921742662,0.833886983,0.007526715,2
30938,649.057,243.6379219,0.746687911,198.4728824,0.990459726,0.922861276,0.814622292,0.007875038,2
42045,842.549,347.5452863,0.892309714,231.3727656,0.981534224,0.744275779,0.665734149,0.008266031,4
70057,1009.313,384.7634657,0.794524037,298.6625902,0.986871205,0.864190854,0.77622388,0.005492149,4
44760,803.168,309.2182633,0.800767571,238.7262072,0.988406757,0.871941098,0.772031395,0.006908362,3
37353,701.883,237.3226512,0.53237349,218.0809866,0.989431024,0.952809118,0.918921921,0.00635351,5
41774,752.677,282.5255891,0.74452947,230.6259065,0.991291142,0.926613527,0.816300949,0.006763192,2
84166,1108.716,443.6134549,0.837435073,327.358335,0.993132581,0.860410936,0.737935992,0.005270697,4
28723,620.313,226.5884564,0.699690234,191.2361353,0.988437317,0.938032524,0.843980044,0.007888746,2
27477,602.09,220.5920696,0.694062632,187.0422492,0.989983787,0.952481062,0.847910124,0.008028244,2
35736,684.029,235.6615733,0.57154092,213.3084348,0.990246065,0.959769124,0.905147292,0.006594515,5
27628,616.948,231.2366541,0.75058847,187.5554908,0.983552866,0.912141447,0.811097581,0.008369649,2
29970,639.615,239.8071356,0.746994689,195.3432598,0.990547329,0.920575318,0.814584851,0.008001573,2
47145,819.001,308.9069945,0.775814186,245.0038333,0.989755002,0.883235751,0.793131388,0.006552275,3
40596,730.855,255.7932184,0.611679254,227.3509018,0.992082111,0.955060015,0.888807386,0.006300946,5
50675,844.311,317.3803474,0.766158881,254.0106571,0.988529739,0.893302864,0.800335179,0.006263056,3
36960,706.565,256.8048435,0.698354708,216.9307115,0.989372808,0.930331199,0.844729829,0.006948183,2
49063,795.123,271.5623473,0.530560858,249.9378959,0.992776204,0.97520368,0.920370215,0.005534972,5
34419,687.797,224.1432457,0.488214125,209.3409465,0.986641823,0.914297554,0.933960539,0.006512195,5
54983,941.046,376.9001653,0.867607593,264.5874711,0.987996622,0.780219122,0.702009432,0.006854849,4
42669,770.878,287.2991309,0.751965435,233.0833716,0.990873624,0.902300142,0.8112916,0.006733205,3
75019,1108.267,394.022912,0.787394597,309.0585016,0.983971879,0.767524648,0.784366828,0.005252308,1
34242,682.082,247.6193769,0.698972458,208.8019839,0.987227908,0.924902194,0.84323766,0.007231452,3
59763,997.957,381.6747707,0.851724644,275.8488987,0.986986177,0.754082039,0.72273286,0.006386473,4
86530,1150.904,420.9216751,0.780857225,331.9238133,0.986512832,0.820915336,0.788564317,0.004864459,1
57618,957.302,389.6199391,0.873762459,270.853311,0.987979904,0.790078258,0.695173126,0.006762122,4
24895,574.555,209.4471658,0.689372823,178.0373513,0.987074264,0.94767359,0.850034665,0.008413222,2
73021,1081.342,378.7105394,0.759772407,304.9151108,0.98400442,0.784750312,0.805140283,0.005186324,1
38090,805.266,234.8940708,0.468318247,220.2219205,0.976516433,0.738145729,0.937537162,0.006166817,5
79702,1118.025,432.0343948,0.830009594,318.5588457,0.969528142,0.801264781,0.73734603,0.005420622,4
39195,738.413,249.8854677,0.60040987,223.3934286,0.989348007,0.903320497,0.893983274,0.006375442,5
37650,719.742,259.5607995,0.699292482,218.9462693,0.988111172,0.913316181,0.843525948,0.006894045,2
44940,798.353,303.9367755,0.784001562,239.2057381,0.988343963,0.886039348,0.787024662,0.006763168,3
37810,712.632,241.1020938,0.558257544,219.4110006,0.988419209,0.935590711,0.910033576,0.006376675,5
26195,605.709,222.0516273,0.734925617,182.6266954,0.985033655,0.897222618,0.822451507,0.008476871,2
22333,545.278,201.0372975,0.707684588,168.6275741,0.988360772,0.943889116,0.83878751,0.009001804,2
66146,1055.432,406.811607,0.859831291,290.206311,0.985929349,0.746196032,0.713367824,0.006150207,4
50421,847.437,320.4932752,0.778400984,253.3732643,0.988220768,0.882280083,0.790572795,0.006356345,3
45817,862.123,333.4589204,0.849534747,241.5284998,0.982059416,0.774636667,0.724312606,0.007278061,4
60131,966.054,337.6456175,0.738709684,276.6968866,0.982934205,0.80966522,0.819489051,0.005615167,1
37956,726.39,273.350686,0.761849166,219.8342106,0.990397662,0.903962862,0.804220446,0.007201778,2
42370,753.514,260.3817502,0.603895324,232.2652783,0.990740308,0.937746985,0.89201827,0.006145427,5
176818,1633.063,643.6465922,0.835358987,474.4804209,0.988008762,0.833163929,0.73717538,0.003640164,2
35613,702.514,264.6117952,0.758631299,212.9410245,0.988124636,0.906793622,0.804729904,0.007430202,2
41138,736.411,247.4260154,0.516131862,228.8635585,0.989846006,0.953262489,0.924977748,0.006014537,5
75192,1029.627,391.0597948,0.778730376,309.4146536,0.991324984,0.89129538,0.791220825,0.005200817,1
46892,834.759,330.6503749,0.835789387,244.3455519,0.987075317,0.845641718,0.738984651,0.007051317,4
31918,661.896,241.8120563,0.717038104,201.5918148,0.988265164,0.915516174,0.83367148,0.00757604,2
82640,1130.951,448.0703902,0.847445514,324.37712,0.981834167,0.811918794,0.723942325,0.005421955,4
30930,649.455,241.7903192,0.734760138,198.44722,0.988873969,0.921492181,0.820740965,0.00781734,2
72182,1024.349,393.577237,0.804255074,303.1583362,0.991129785,0.864455973,0.770263897,0.005452568,4
57879,968.553,401.3411996,0.888550983,271.4660782,0.98931697,0.77532556,0.676397236,0.006934142,4
31762,662.124,248.1775532,0.752074849,201.0985689,0.989193061,0.910414247,0.810301199,0.007813663,2
182494,1653.298,614.2726257,0.776567947,482.0358674,0.964693693,0.83898882,0.784726272,0.003365988,2
35674,712.727,258.2219167,0.730637568,213.1233153,0.986068882,0.882501088,0.825349444,0.007238379,2
47974,807.211,288.8991216,0.677779624,247.148526,0.988746908,0.925212841,0.855483826,0.006021994,3
39334,714.221,241.0411743,0.503735267,223.789196,0.989908141,0.968975389,0.928427256,0.006128062,5
32336,657.561,231.004161,0.633086549,202.9075502,0.987479387,0.939775385,0.878371841,0.007143869,2
45298,805.407,309.1636307,0.79568567,240.1566258,0.989925479,0.877522159,0.776794558,0.006825106,3
37212,698.087,241.8861037,0.585694708,217.6689917,0.991394698,0.959563622,0.899882169,0.006500218,5
84292,1151.256,427.410553,0.807773556,327.6032779,0.98656367,0.799194358,0.766483831,0.005070595,1
64605,996.636,385.5914274,0.828016978,286.8059288,0.977427115,0.817340189,0.743807845,0.005968446,4
33338,659.103,232.2637945,0.616255393,206.0273281,0.991052053,0.964368085,0.887040223,0.006966938,5
31530,638.857,213.7856543,0.475535642,200.3627781,0.991790129,0.970792739,0.937213391,0.006780389,5
31868,658.384,242.0741736,0.720074271,201.4338547,0.989105807,0.923859941,0.832116255,0.007596152,2
43287,754.888,260.0555796,0.577843243,234.7652448,0.991615697,0.954557971,0.90275027,0.006007706,5
53240,920.951,381.4576145,0.883772101,260.359892,0.988745682,0.78881446,0.682539507,0.007164869,4
35467,683.515,226.947476,0.478650982,212.5040869,0.989454596,0.953977692,0.936358009,0.006398835,5
57311,953.118,373.2428761,0.850082877,270.1307675,0.984505179,0.792783326,0.723739915,0.006512587,4
34443,684.507,234.60733,0.600643034,209.4139194,0.987641223,0.923751269,0.892614563,0.006811466,5
41714,773.739,298.3660876,0.7990025,230.460223,0.990125801,0.875593896,0.772407564,0.007152661,3
57949,929.665,317.0188129,0.677280671,271.6301868,0.983553413,0.842563901,0.856826711,0.005470652,1
64990,1014.883,416.4828688,0.877834267,287.6592394,0.990248362,0.792911005,0.690686847,0.006408415,4
42922,774.96,286.1235864,0.742512478,233.7733683,0.989373718,0.898113534,0.817036342,0.006666129,3
33325,674.433,223.8254842,0.530484185,205.9871545,0.988843061,0.920666621,0.920302508,0.006716444,5
33736,655.729,221.390268,0.480682529,207.2534904,0.992585618,0.985949497,0.936145442,0.006562434,5
24307,574.45,216.8926579,0.751163817,175.9222374,0.986205218,0.925628584,0.811102778,0.008923053,2
44452,796.857,286.6901576,0.720177377,237.9034347,0.982516632,0.879711736,0.829827702,0.006449432,3
47482,825.566,318.6001777,0.799879421,245.8779373,0.987911699,0.875457908,0.771744508,0.006709915,3
66144,980.922,369.5828203,0.785332189,290.2019236,0.989927713,0.863836139,0.785214863,0.005587549,4
43493,834.832,335.062512,0.867214931,235.323198,0.981074619,0.784207612,0.702326251,0.007703826,4
25423,590.252,221.4381682,0.75064377,179.9154494,0.987722911,0.916983934,0.812486171,0.008710151,2
38624,727.337,270.6032145,0.737369038,221.7602403,0.989470988,0.917478193,0.819503348,0.00700609,2
37348,702.527,242.7609094,0.586544285,218.0663902,0.990269124,0.950935749,0.898276377,0.006499971,5
40465,743.838,273.3110601,0.722047854,226.983784,0.988977417,0.919036345,0.830496153,0.006754258,2
38660,721.558,268.6560761,0.730167304,221.8635635,0.989987452,0.933102217,0.825827455,0.0069492,3
51460,859.757,325.8442154,0.784555975,255.9705197,0.987545338,0.87483914,0.785561037,0.00633199,3
41353,757.504,292.7940147,0.788456725,229.4608352,0.99248788,0.905622126,0.783693736,0.007080357,2
83592,1112.64,430.5926125,0.815436348,326.240157,0.991236912,0.848526172,0.757653865,0.005151122,4
83577,1120.306,419.0831638,0.788772434,326.2108849,0.974727095,0.836803173,0.778391768,0.005014336,4
52774,870.492,325.5621972,0.769670387,259.2179464,0.989555793,0.875185892,0.796216356,0.006168988,3
36144,690.759,222.6202324,0.368884043,214.5226564,0.988540328,0.951903609,0.963626055,0.006159258,5
40854,780.21,298.0698212,0.806664974,228.0721999,0.980558756,0.843376361,0.765163675,0.007295976,3
191756,1699.14,659.992234,0.824981528,494.116709,0.990900024,0.834642506,0.74867049,0.003441834,2
56936,961.62,391.592262,0.878002604,269.245551,0.985478148,0.773730723,0.687566066,0.006877762,4
56821,965.022,386.5769079,0.874353745,268.9735009,0.987710332,0.766733269,0.695782638,0.006803416,4
67906,1076.897,376.5490121,0.791321811,294.0418415,0.979531194,0.735816765,0.780885972,0.005545151,1
31479,670.537,255.180817,0.785821262,200.2006684,0.98482668,0.879802714,0.784544351,0.008106383,2
48910,846.382,323.6907308,0.801225642,249.5478834,0.984877469,0.857975111,0.770945411,0.006618089,3
54413,923.367,384.9414135,0.883116262,263.2124301,0.988626247,0.801980551,0.683772701,0.007074438,4
23325,556.106,207.1718624,0.721478219,172.331983,0.992637671,0.947799237,0.831831027,0.008881966,2
59526,957.048,388.5707111,0.863018018,275.3013933,0.989889247,0.816674742,0.708497541,0.006527748,4
57030,962.609,409.4783498,0.89944456,269.4677184,0.987703498,0.773416441,0.658075619,0.007180052,4
46150,804.515,303.9296996,0.767517604,242.4046307,0.989409142,0.896010869,0.797568092,0.006585692,3
33213,684.27,261.4875575,0.784377224,205.6407182,0.988188039,0.891380173,0.786426399,0.007873048,2
64734,1032.092,372.8922116,0.799172181,287.0921258,0.974528046,0.763669567,0.769906469,0.005760376,1
50483,885.061,361.0962884,0.869054882,253.5289962,0.987886971,0.809857505,0.702109117,0.007152829,4
44806,785.824,291.877525,0.741475396,238.8488456,0.990056567,0.911791337,0.81831873,0.006514251,3
36792,714.062,261.8870219,0.728524518,216.4371256,0.989271598,0.906758043,0.826452277,0.007118043,3
45126,794.998,298.0796216,0.756465061,239.7002455,0.986123555,0.897231745,0.804148382,0.006605496,3
44049,812.823,322.7544975,0.837679472,236.822568,0.985458288,0.837826223,0.73375451,0.00732717,4
76913,1063.744,412.4984023,0.816128304,312.9355734,0.991760367,0.854152406,0.758634631,0.005363182,4
42436,761.749,280.4273573,0.724456443,232.4461084,0.988723206,0.919010597,0.828899544,0.006608242,3
38865,711.966,250.4082226,0.613168684,222.4510169,0.991985502,0.963496247,0.888353484,0.006443026,5
40803,730.673,260.3212075,0.641255838,227.9297987,0.993063668,0.960408158,0.875571379,0.006379953,5
46569,824.156,315.7776635,0.800597906,243.502551,0.984004564,0.86156476,0.771120251,0.006780856,3
32218,653.595,222.7560714,0.560975566,202.5369884,0.989314008,0.947743902,0.90923218,0.006914025,5
75515,1109.067,396.8985137,0.7888568,310.078513,0.982462303,0.771485067,0.781253903,0.00525589,1
35624,726.965,266.1831624,0.765195283,212.9739081,0.983572158,0.847082173,0.800102855,0.007472018,2
71197,1042.332,408.8520872,0.837525835,301.0827725,0.988078717,0.823492061,0.736410017,0.005742547,4
62114,961.586,360.3624473,0.791576121,281.2223339,0.989139436,0.844156752,0.780387457,0.00580163,4
58646,978.805,405.7873007,0.889836087,273.2588632,0.988721234,0.769229448,0.673404177,0.006919266,4
203296,1716.579,627.5124928,0.747538554,508.7676351,0.98941938,0.866984049,0.810768934,0.003086694,2
28487,628.227,216.449322,0.62782275,190.4488774,0.986801995,0.907033619,0.87987745,0.007598179,2
37073,718.26,273.1319901,0.772795209,217.2620759,0.988877034,0.903034272,0.795447197,0.00736741,2
35098,691.818,258.3634899,0.741482465,211.3957463,0.988843185,0.921527964,0.818210601,0.007361203,2
36272,724.509,242.8715934,0.619886114,214.9021749,0.987369338,0.868347978,0.884838658,0.006695842,5
45978,813.356,303.3692498,0.76904371,241.9524908,0.987669703,0.873370645,0.797551139,0.006598139,3
29569,634.686,227.9803771,0.685904178,194.0320079,0.986817514,0.9224199,0.851090828,0.007710115,2
41143,767.082,283.1627117,0.751953212,228.8774663,0.983929212,0.878662792,0.808289569,0.006882403,3
57016,937.521,374.0873996,0.853628726,269.4346412,0.98679451,0.815163266,0.720245166,0.006561095,4
74942,1056.788,413.2025059,0.823772241,308.899851,0.978955756,0.843255916,0.74757497,0.005513631,4
68752,1025.143,403.6652478,0.840903827,295.8678171,0.989180479,0.822103125,0.732953403,0.005871324,4
71153,1049.648,381.6419625,0.781748028,300.989723,0.982423439,0.811550808,0.78867041,0.005363681,1
38581,709.625,234.0327802,0.438531348,221.6367634,0.99057718,0.962776607,0.947032989,0.006066011,5
84791,1111.688,440.9227214,0.828432129,328.571536,0.989185469,0.862171744,0.745190756,0.005200112,4
52874,937.519,372.6842184,0.873678887,259.4634226,0.986749776,0.755947917,0.696201797,0.007048535,4
49464,837.86,316.553254,0.774196445,250.9572092,0.988094287,0.885433976,0.792780381,0.00639967,3
61944,955.718,361.9657801,0.794178345,280.8372311,0.985224182,0.852215795,0.775866799,0.005843436,4
52443,901.308,370.8749132,0.872467263,258.4037566,0.988595235,0.811242958,0.696740997,0.007071962,4
83773,1134.941,447.3225626,0.840360821,326.5931665,0.973832884,0.817273396,0.730106625,0.005339699,4
44484,769.816,269.316819,0.621665266,237.98905,0.991883696,0.943278269,0.883676893,0.00605424,5
49593,846.147,321.5217397,0.790513749,251.2842389,0.988597628,0.870439532,0.781546651,0.006483208,3
43935,765.713,256.3129117,0.523091664,236.5159179,0.990196078,0.941647708,0.922762401,0.005833912,5
62444,994.226,408.4175499,0.874333512,281.968385,0.980652051,0.79383519,0.690392431,0.006540541,4
41753,761.164,291.080237,0.777836664,230.5679308,0.991145611,0.905609709,0.792111251,0.006971481,2
59802,1015.517,375.2640085,0.835382017,275.9388904,0.965139924,0.728704039,0.73531936,0.006275108,1
36502,707.325,266.6101638,0.755050074,215.5824433,0.990045838,0.916829351,0.808605494,0.007303988,2
34385,724.415,255.490441,0.738726074,209.2375247,0.976874343,0.823387034,0.8189642,0.007430288,2
45037,782.176,255.5774683,0.476891438,239.4637538,0.988650832,0.925060944,0.936951741,0.005674833,5
46820,805.902,291.4460742,0.705071882,244.1578905,0.980482493,0.905892797,0.837746369,0.00622482,3
36932,708.292,253.2997261,0.679743532,216.8485252,0.988041414,0.925098587,0.85609459,0.006858543,2
35152,711.89,265.1925197,0.768483875,211.5583051,0.982750426,0.871633912,0.797753667,0.007544166,3
40388,729.945,261.2279958,0.656106772,226.7677198,0.991871117,0.952537178,0.868083526,0.006467961,5
47139,812.169,306.9829506,0.768836582,244.9882424,0.989109908,0.898043579,0.798051624,0.006512292,3
44204,798.251,298.8347246,0.773964963,237.2388687,0.990454851,0.871751075,0.793879858,0.006760355,3
61333,952.52,355.964311,0.785567642,279.4487448,0.985633246,0.849485295,0.785047085,0.005803797,1
39807,719.325,241.4601844,0.493190378,225.1307321,0.991704036,0.966760737,0.932372071,0.006065772,5
48618,888.662,373.8354779,0.895588707,248.8018492,0.98837162,0.773630768,0.665538356,0.00768924,4
69598,1026.093,337.904661,0.621904178,297.6825924,0.984315556,0.83067889,0.880966221,0.004855092,1
49269,895.218,364.3993881,0.880291206,250.4620513,0.988920335,0.772548938,0.687328408,0.007396119,4
33915,677.634,250.3660993,0.723596569,207.8025966,0.990334638,0.928135338,0.829994944,0.007382164,2
52104,906.358,316.9151109,0.750043274,257.5672208,0.981095127,0.797042325,0.812732533,0.006082357,1
53495,917.24,375.5473574,0.874523809,260.9826612,0.986901577,0.799018959,0.694939416,0.007020233,4
41523,760.038,289.6428997,0.775819605,229.9320022,0.990080832,0.903291606,0.7938465,0.006975481,2
31220,671.127,258.0112672,0.800588174,199.3753711,0.988318719,0.871030456,0.772739009,0.008264294,2
56526,945.246,372.9606368,0.85025325,268.2743717,0.982002015,0.795002367,0.71931015,0.006598037,4
47882,822.332,305.2587217,0.754163028,246.9114333,0.989215767,0.889790501,0.808859553,0.006375229,3
42957,763.858,277.7128948,0.704018695,233.8686621,0.990043559,0.925163616,0.842123886,0.006464904,3
39948,731.068,244.969135,0.528488905,225.5290964,0.989154658,0.939267631,0.920642906,0.0061322,5
41274,734.41,258.0502468,0.613381854,229.2415516,0.992139612,0.961632783,0.888360133,0.006252126,5
29842,636.204,229.4911706,0.690604066,194.925664,0.989915743,0.926499095,0.849381976,0.007690207,2
38376,725.063,267.0181216,0.726106739,221.047146,0.990169518,0.917314128,0.827835746,0.006957946,2
50976,932.171,327.642954,0.793919452,254.763928,0.979046229,0.737198499,0.777565716,0.006427396,3
37810,729.095,272.7963901,0.760825331,219.4110006,0.988341698,0.893816364,0.804303167,0.007214927,2
38617,731.032,276.9789911,0.766344388,221.7401441,0.991552406,0.908062247,0.800566654,0.007172463,2
58629,977.866,403.5571922,0.886417755,273.2192549,0.985560113,0.77048406,0.677027346,0.006883235,4
29081,636.593,237.3015274,0.751959482,192.4242168,0.986431939,0.901769376,0.810884864,0.00816002,2
39571,723.964,264.3090446,0.691293767,224.4623844,0.992575313,0.948752531,0.849242162,0.006679362,2
37632,713.497,265.529855,0.732483787,218.8939253,0.991516046,0.928929727,0.824366531,0.007055959,2
70188,1041.532,403.257678,0.829902661,298.9416953,0.977984617,0.813069174,0.741316809,0.005745393,4
63882,1004.206,411.2634035,0.875452319,285.1965789,0.987921996,0.796054395,0.69346452,0.00643786,4
161473,1556.283,605.285003,0.823920278,453.4245351,0.984765599,0.837785098,0.749109152,0.003748521,2
46979,817.382,314.7181139,0.796558587,244.5721173,0.989969445,0.88361584,0.777114842,0.006699123,3
32498,662.962,243.6557298,0.713625276,203.415188,0.989857147,0.929157264,0.834846725,0.007497561,2
51453,910.397,378.8176307,0.887104961,255.9531096,0.988663221,0.780115541,0.675663139,0.007362401,4
26688,599.831,216.0724393,0.683764268,184.3372371,0.989323843,0.932111957,0.853127024,0.008096239,2
36789,687.353,237.4887947,0.556171154,216.4283013,0.992741109,0.978516565,0.911320054,0.006455429,5
33110,675.923,254.4851893,0.758253772,205.3216046,0.990427759,0.910698446,0.806811607,0.007686052,2
29170,630.115,229.1894675,0.70552593,192.718441,0.990593269,0.923223088,0.840869535,0.007857027,2
72318,1038.352,399.2766927,0.812612775,303.4437961,0.987357326,0.842882551,0.759983745,0.005521125,4
34572,696.203,268.5661806,0.791449015,209.8057138,0.990516575,0.896318969,0.781206753,0.007768315,2
69452,1053.073,426.8231958,0.869596064,297.370195,0.98209791,0.787005314,0.696705797,0.006145585,4
80371,1097.029,432.0958796,0.833783428,319.8930063,0.986461939,0.839214578,0.740328759,0.005376266,4
32940,674.619,253.6697594,0.757432676,204.7938246,0.988981295,0.90952852,0.807324551,0.007700964,2
39688,750.145,287.8652303,0.788379151,224.7939747,0.985865812,0.886295696,0.780900057,0.007253206,2
45116,766.705,259.0206881,0.514674738,239.673685,0.991909243,0.964459202,0.925307113,0.005741216,5
24642,584.645,211.964293,0.713386583,177.1303725,0.985798296,0.905943968,0.835661375,0.008601749,2
35029,709.649,269.3005089,0.787203995,211.1878501,0.987399932,0.87407845,0.784208878,0.00768793,2
