 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve,target_class
125.7421875,55.70208789,0.197004551,4.951505017,29.66452882,6.384963147,0
122.21875,51.32797993,0.155024574,2.342809365,14.08483162,9.424339507,0
126.65625,50.43721925,,2.201505017,14.91863208,9.637777721,0
140.28125,55.97180338,-0.092818098,5.804347826,33.01218759,6.016745178,0
96.4375,40.21791229,0.163070395,3.422240803,18.98396984,6.80786533,0
82.4453125,32.35371129,0.8110963,5.847826087,31.33693666,5.601889082,0
7.6328125,29.46233589,7.288394672,164.8662207,74.20219256,-0.66856932,1
128.875,53.43907161,0.032770049,158.7591973,87.10812222,-1.136391566,0
94.703125,41.11366853,,3.504180602,19.22536166,6.987718042,0
109.9609375,47.9675024,0.393614571,1.637123746,15.77752179,11.15216891,0
107.8671875,44.04461004,0.349427543,5.453177258,31.49407198,6.116025761,0
101.3203125,41.21834649,0.137445218,1.015886288,11.37799533,14.92650567,0
116.0625,47.77563939,0.209711221,2.701505017,18.17934707,7.891081388,0
122.5625,40.29999806,0.304942215,1.987458194,16.48169178,10.06217032,0
117.296875,52.91404577,0.281035396,13.7541806,43.18235163,3.107119291,0
15.9140625,47.3588408,3.613955916,169.333612,56.9653997,-0.733793058,1
120.453125,48.71198187,-0.085045496,1.528428094,12.33025324,13.2273218,0
137.0078125,49.81881172,-0.343723239,4.139632107,24.4958136,6.554947091,0
135.203125,52.50124394,0.097998932,2.073578595,13.91936661,10.61758643,0
75.6796875,44.5385952,1.663576958,64.81354515,82.02374147,0.94238102,1
143,44.55263741,-0.227530927,5.099498328,27.732525,6.363744733,0
81.15625,40.24989082,0.55491087,2.277591973,15.50174873,10.18647486,0
131.5859375,50.95931701,,96.63795987,84.86796866,-0.224593554,0
105.3828125,47.4651387,0.469712672,2.316889632,14.00122124,9.493822245,0
142.546875,52.95367365,-0.307085078,2.675585284,17.66896754,8.300455389,0
94.703125,37.66139423,0.349146733,2.766722408,,8.444523414,0
119.875,50.88436646,0.164220995,2.552675585,,8.479589229,0
97.28125,36.50298308,0.332077038,2.35451505,14.18191903,9.610530634,0
147.7421875,39.86250707,-0.269903549,3.673076923,24.17261595,8.034487813,0
118.078125,41.88332182,0.125734707,7.005016722,30.02543473,4.748131042,0
125.0078125,51.78161717,-0.086338356,2.835284281,17.44649132,8.999812347,0
134.75,53.33107092,-0.143471645,5.492474916,28.28529009,5.306161356,0
130.25,47.61597684,0.185319157,1.140468227,11.89778096,13.76240028,0
138.8828125,52.30135352,-0.293225096,3.674749164,,7.354253362,0
74.4609375,39.31044358,1.289921668,4.881270903,29.06769202,6.172978664,0
122.5078125,47.25925771,0.109085269,13.36789298,46.95055507,3.594360164,0
120.203125,46.33056486,0.180942755,6.331939799,29.68152049,5.171432525,0
143.8359375,49.6707562,-0.002501583,10.39715719,43.47034462,4.225518873,0
95.0625,37.06555637,,1.70819398,,10.93660632,0
130.6640625,53.58918929,0.185306791,3.081103679,18.74046319,8.522464071,0
87.5703125,36.98620596,0.67660484,1.324414716,13.27872437,12.60537866,0
98,39.81362832,,1.126254181,14.85571452,14.21557494,1
92.3046875,48.69797843,0.518241636,1.717391304,16.78733991,12.18384563,0
136.4296875,57.43239009,-0.041043362,14.85117057,43.90708787,2.981883666,0
132.2734375,56.99680841,0.021092589,3.744983278,20.02379897,6.973379618,0
135.8671875,52.50303133,0.17545132,2.096153846,14.8512114,9.697430407,0
101.1328125,44.36185916,0.414715621,5.696488294,,5.438479985,0
125.2109375,51.17519729,0.139851288,1.147993311,,14.06879728,0
114.6640625,48.60093835,0.030571283,2.998327759,18.56688165,8.108129205,0
101.2421875,46.56728098,0.532803543,2.639632107,19.24207002,8.432876149,0
128.09375,55.64261484,-0.150124128,4.597826087,31.52232254,6.73561573,0
109,45.99983016,0.360930807,0.984113712,10.03333483,17.17751267,0
112.59375,51.96880637,0.19315953,3.119565217,20.21770934,8.668099492,0
139.1796875,44.75967661,-0.192681569,3.494983278,18.20275462,7.22563113,0
75.2421875,41.05269976,0.902547366,2.102842809,13.78757712,9.805302688,0
124.2890625,48.47650081,-0.249038841,6.382943144,30.84111582,5.747479165,0
138.4375,52.00176529,-0.097234384,2.045150502,15.63969207,10.510394,0
138.5234375,43.90916847,-0.104343593,2.475752508,18.07676627,8.8067918,0
116.21875,46.45914494,0.009649924,3.264214047,19.87520658,7.838087501,0
105.2421875,44.52645739,0.112815053,3.340301003,19.25194898,7.984062344,0
89.3828125,48.02198733,0.526118258,2.698160535,16.54011127,8.193532612,0
124.1328125,50.61255574,0.095936124,2.140468227,,10.519273,0
121.0078125,46.84874199,0.275569206,2.418060201,21.49809375,9.840352979,0
143.515625,50.82798571,-0.021278989,1.377926421,,14.09294169,0
134.53125,47.39938975,-0.042617398,3.732441472,,7.31574138,0
135.171875,50.20693263,-0.09513252,57.92976589,81.65758766,0.871114825,0
130.5546875,47.39969815,0.073458636,4.203177258,25.13764163,6.262234218,0
105.375,55.37119061,0.144367075,136.3712375,73.8059757,-0.755303722,0
132.2109375,55.35660704,-0.198547391,2.592809365,15.68893636,9.339818535,0
82.6875,32.3997854,0.965973706,1.252508361,14.79734176,13.21024259,0
146.4921875,48.11217298,-0.255114677,2.226588629,13.18163547,10.0982796,0
99.4609375,50.47677411,0.636294102,1.674749164,,12.46033263,0
103.953125,47.57409671,0.340430562,3.663043478,19.49730293,7.494653189,0
90.6796875,41.16732882,,1.798494983,13.21061817,11.24827295,0
92.6484375,41.94333787,0.550199328,0.996655518,10.56774557,16.48688383,0
117.9375,51.8425727,0.252481192,1.390468227,15.00993682,12.13853418,0
150.984375,50.75892538,-0.298264741,4.432274247,27.61454579,7.431420974,0
97.2890625,46.10215429,0.206480849,4.399665552,22.14294847,6.073693847,0
119.8515625,48.07547612,0.05230828,6.429765886,34.03432632,5.459486149,0
113.0625,45.72963174,,2.063545151,13.09436968,11.72129534,0
132.4140625,49.78963988,-0.003101,4.964882943,26.96077488,6.394821235,0
102.8046875,43.9506219,0.236803316,2.670568562,15.76234994,8.375935808,0
148.8515625,50.85243508,-0.296626839,4.85367893,28.30110723,6.16164461,0
90.359375,38.68093328,0.93173099,2.37458194,17.49697029,9.194039361,0
131.9921875,46.32468566,0.071568777,1.83361204,11.69554873,12.24079594,0
131.859375,43.71261517,0.011613107,7.615384615,34.24409571,4.82679462,0
123.6796875,45.47989487,0.234601066,1.993311037,14.92242893,10.58937964,0
84.8828125,39.28812263,,2.151337793,17.3237809,9.738194423,0
70.2890625,68.04469491,,138.2140468,87.86616269,-0.474627352,1
94.3203125,45.05377578,0.44189709,2.218227425,18.03749446,9.220389804,0
120.6796875,48.42809321,0.161240379,3.983277592,19.81692263,6.358716429,0
115.390625,44.67088579,0.284449078,2.62541806,,7.975588115,0
134.5703125,48.18530047,-0.001810152,3.182274247,21.93125975,8.317972651,0
125.28125,44.15826252,0.212301804,4.565217391,21.78175253,5.82167439,0
116.7578125,51.24996129,0.073771863,1.622073579,12.2685658,12.11775777,0
113.4921875,53.16483743,0.296110632,2.111204013,,9.886047922,0
113.5234375,49.95481784,0.342308536,1.284280936,10.86337102,14.39629763,0
114.03125,44.29675099,0.323989694,1.712374582,15.71493168,10.90287194,0
117.109375,54.16096299,,1.501672241,13.93171944,11.53672683,0
126.1171875,49.65248312,-0.110294225,3.512541806,20.30616024,7.331779083,0
94.2421875,36.03161504,0.616189163,3.463210702,21.80959297,7.26012789,0
92.515625,40.16216822,0.456172209,0.704013378,,18.34727978,0
133.6171875,51.97116404,,2.87458194,16.11105863,8.214414885,0
132.9296875,60.86770793,-0.436386591,0.614548495,9.263483658,22.73564204,0
122.3515625,44.75411815,0.195327697,3.342809365,17.72956094,7.020928811,0
134.7734375,50.30690417,-0.169489976,13.85451505,42.8437767,3.137491414,0
86.1015625,31.48978997,1.170941862,2.995819398,15.13216521,7.775919477,0
136.7421875,44.39123754,-0.22192524,2.105351171,14.49837742,10.13157115,0
112.3984375,51.91283859,0.078931107,3.209866221,20.41313113,8.706794659,0
113.8671875,46.86706118,-0.09037698,1.318561873,16.41654755,12.86385881,0
104.1640625,49.02275896,,0.775919732,10.79661266,17.48900847,0
150.015625,42.03495279,-0.273715641,2.044314381,12.20075424,10.77089829,0
86.3125,47.16704855,0.728503395,24.12040134,58.04411497,2.402478393,1
118.90625,55.48696884,0.202720111,2.387959866,14.76108468,8.942572022,0
119.484375,51.89065793,0.12227945,147.867893,88.06758164,-0.895587808,0
110.6796875,46.38021089,,1.215719064,14.18170263,13.85248073,0
137.8515625,53.9047322,-0.23526904,2.384615385,15.62646854,10.03631686,0
131.34375,48.71496137,0.13233844,4.33277592,26.2584523,6.700986913,0
106.8046875,41.11247123,,2.360367893,17.12602514,8.518963426,0
137.2578125,55.76502686,-0.399317655,0.850334448,14.20120025,17.0984886,0
120.2421875,45.05669104,0.451201647,3.868729097,,6.849730761,0
105.015625,46.2065648,0.205473766,1.615384615,12.09304358,11.9042893,0
98.9296875,51.22898709,0.477782614,1.653846154,12.8504614,11.71426441,0
127.5078125,49.13390442,-0.070016232,4.963210702,25.46934647,5.978546549,0
32.7578125,29.80371886,5.264754928,55.73411371,70.15343581,1.309008666,1
37.1171875,30.67129692,4.628307635,66,86.28454909,0.953253597,1
125.1015625,47.80851125,-0.193185034,0.739130435,8.961764222,21.74585566,0
136.015625,46.8719973,-0.17447063,1.593645485,12.06852341,11.77970011,0
122.546875,55.48674664,0.064292794,2.536789298,15.6001292,9.05711342,0
110.5,46.12838741,0.230679616,2.9590301,19.65001026,7.669819479,0
98.84375,42.0933556,0.259476123,1.346989967,13.87928725,12.50814633,0
96.171875,35.98113859,0.633738245,2.99916388,16.66402708,8.391011873,0
115.0078125,50.34870531,0.124781288,12.75668896,45.82128834,3.58045498,0
123.140625,49.76471742,-0.023037746,2.045986622,13.73678966,10.30376443,0
122.1171875,47.27159247,0.054668033,35.52090301,66.23552077,1.588661013,0
120.234375,49.39848878,0.069722389,5.030100334,24.0480448,6.143058143,0
111.7265625,48.61258113,0.119987519,5.028428094,26.48800816,6.379388922,0
126.421875,48.1226638,0.413317801,3.02006689,20.15262662,8.851242549,0
127.96875,55.25550559,0.097844068,2.607023411,14.8348574,8.376322078,0
128.578125,44.4755216,-0.037939481,3.059364548,19.54132884,7.872844909,0
126.15625,48.21281558,0.044871911,1.183110368,13.17780701,13.27004865,0
116.28125,48.48645711,,1.638795987,16.26242668,10.90135443,0
85.078125,45.13012599,0.71257925,2.144648829,13.43558819,10.03552048,0
97.9375,40.437017,0.590207209,3.535117057,22.09839514,7.608507192,0
86.984375,40.92256109,0.507176283,2.781772575,18.22330004,8.600524315,0
118.2890625,46.49431288,0.408105148,0.891304348,12.29609169,16.17888662,0
97.3828125,42.61897338,0.389174009,5.469063545,30.45076424,5.781567302,0
122.203125,47.65818387,,2.342809365,17.81776593,9.609277531,0
77.28125,34.900962,0.96942864,1.799331104,,10.37705202,0
34.375,31.88088181,4.588341747,36.93143813,63.50680301,1.873383987,1
113.3515625,49.99415432,0.243871047,4.025919732,,6.60174668,0
79.2421875,34.90203837,1.82505181,15.68394649,49.77085059,3.394243699,1
116.0625,49.80614765,0.307773667,4.868729097,21.39699582,5.370853806,0
125.7734375,48.1287685,-0.167786773,3.638795987,,7.543516349,0
100.921875,46.20142878,0.685814307,16.70234114,50.16184536,3.121537703,1
105.9453125,47.58714187,0.352501941,2.591973244,17.96887133,8.549350104,0
120.640625,54.02773223,-0.058280876,2.196488294,16.68889106,9.09807639,0
81.9296875,34.51770008,0.829346377,3.349498328,20.12947035,8.304477763,0
129,44.31651075,0.156960648,2.408862876,18.48209533,9.278281734,0
116.546875,49.72641705,0.196718658,1.52006689,12.70953209,13.16201849,0
118.8125,42.85545291,,3.226588629,21.54476545,7.622630913,0
126.9140625,51.51805317,-0.081308494,12.85117057,43.92271934,3.474985058,0
144.3359375,48.9738893,-0.029265748,1.313545151,10.54475335,15.51860604,0
105.6796875,47.05779917,0.536916817,2.10451505,16.88827975,10.14098324,0
125.3515625,52.2476958,-0.201786238,3.938963211,24.33490797,7.049244327,0
132.7265625,53.94640205,-0.098023348,1.397993311,13.27968232,13.14093832,0
126.828125,52.71668222,0.011701287,1.600334448,12.90928472,11.41552965,0
99.359375,46.25417792,0.626140774,2.671404682,19.16086325,9.117653988,0
117.234375,47.79766671,0.639060013,1.717391304,14.2260912,12.04688132,0
153,58.5371143,,18.09197324,51.39392982,3.20927622,0
86.359375,41.25657796,0.651957699,3.079431438,20.26974148,8.331218231,0
117.2734375,51.70011407,0.031694159,2.79180602,17.12298519,8.218034596,0
131.0625,47.62381068,0.030805236,3.658862876,25.73821151,7.51458493,0
125.4140625,53.32953675,0.034275374,1.989130435,17.96645096,10.19387129,0
109.3359375,52.00244546,0.177954371,5.991638796,28.60864869,5.255755534,0
28.1953125,28.26494588,5.782784693,50.84866221,68.16279701,1.582775516,1
92.125,41.42066966,0.510080411,2.010033445,17.77704449,9.590389521,0
85.8515625,44.2664323,0.68404926,2.290133779,16.98687088,8.818010824,0
126.1796875,46.934368,0.38227041,2.315217391,20.86779862,9.816918755,0
101.7734375,46.64011398,0.323892655,2.627090301,19.74777584,8.643802245,0
99.2421875,45.5961803,0.427962777,5.524247492,26.30294147,5.651644287,0
108.3671875,51.24007085,0.308468734,2.346153846,13.81079422,9.703320942,0
128.9921875,47.60145351,0.103045322,2.382107023,14.68579436,9.161414844,0
117.6796875,47.26123107,0.221762399,29.07608696,66.36713836,1.993661898,0
91.328125,34.69084654,0.694783483,0.644648829,10.91614342,20.50089209,0
150.0390625,42.42482365,-0.344391473,2.773411371,15.08669469,7.957961716,0
134.171875,49.02408677,-0.487158076,2.251672241,22.40097583,9.880394998,0
133.9609375,48.45590817,-0.289045652,1.377090301,11.28918046,13.63190817,0
113.40625,44.09780279,0.310219767,2.595317726,14.78763081,9.020874633,0
92.1171875,48.6027618,0.58327854,1.560200669,17.4901469,11.71699245,0
23.4375,31.92783611,5.186538665,41.97491639,62.68876009,1.484328018,1
94.25,36.53487204,0.625364757,3.118729097,23.50907354,8.021777269,0
95.171875,39.65517569,0.321123864,5.204849498,,6.377277923,0
122.5234375,51.22849623,0.104359193,2.240802676,13.63875334,9.935937695,0
116.9375,47.03701169,,4.438963211,25.51143334,6.249483095,0
120.90625,39.72256079,,0.933946488,,15.59137434,0
113.984375,47.76324822,0.092822828,22.95234114,60.71405018,2.452075586,0
85.1640625,36.6168458,0.758155711,5.189799331,30.17692971,6.231045965,0
107.4453125,51.55697828,0.412989953,1.724080268,14.35022247,11.47399087,0
126.40625,48.06171773,0.172157428,1.41638796,11.04212967,13.98503022,0
140.5,54.35789961,-0.098016666,150.6379599,44.72814797,-0.960711673,0
96.453125,41.16465781,1.283035926,15.68896321,49.03127026,3.222188781,1
95.21875,44.01561113,0.348005399,2.93812709,17.4597823,8.933700491,0
118.40625,47.53755711,0.287346268,3.012541806,15.91403568,7.731587251,0
96.828125,47.09384072,0.365832701,8.527591973,40.51140565,4.75258648,0
41.8828125,30.85186914,,14.19899666,41.9806716,3.295862343,1
107.6796875,43.44625516,0.289164379,1.663879599,16.65423705,11.28837386,0
111.609375,52.14616393,0.511565931,4.299331104,25.75642985,6.518973165,0
93.3203125,43.2449299,0.320103162,1.641304348,17.43811609,11.34279772,0
104.4765625,47.98159882,,2.317725753,18.24836237,8.663603402,0
110.6015625,45.93632479,0.267978249,2.462374582,16.19083794,8.620553486,0
37.578125,34.13933064,,31.28093645,57.28536796,2.07995359,1
117.21875,44.89309132,0.137026768,1.710702341,14.33258511,10.78163515,0
172.46875,58.76501637,-1.437347627,36.72575251,70.69850991,1.931454981,0
103.234375,57.23600871,0.304007603,1.189799331,12.99864656,14.76646217,0
146.3671875,46.02493738,-0.675811566,1.616220736,11.71793802,13.77210776,0
104.5859375,43.51769169,0.585071399,1.428093645,12.26371378,13.31355748,0
120.828125,45.05692743,0.08528079,1.903010033,17.23967262,10.50352677,0
86.4609375,36.070656,0.771089216,1.469063545,10.83502987,13.85008489,0
131.8515625,53.88008819,0.012697704,2.765050167,16.58214021,9.571105307,0
122.3828125,49.52368769,0.358478083,4.87458194,,6.005516223,0
103.828125,45.82236582,0.376961575,4.300167224,23.53026302,7.006425972,0
112.8984375,54.23687051,0.289800874,18.23244147,,2.734003143,0
135.078125,40.08401516,-0.005035818,3.887123746,23.03200045,6.531164867,0
104.96875,48.39420444,0.351331922,1.923076923,14.01256373,10.95325836,0
122.4609375,44.78017529,,0.693143813,10.90052252,18.147227,0
138.4765625,50.63332722,-0.367799606,3.52090301,19.67232572,7.409661257,0
95.34375,36.2690548,0.503187082,3.290133779,20.7291081,7.936549125,0
109.0703125,46.03415573,0.242173377,1.892976589,17.05799426,10.43277086,0
140.296875,47.28361228,-0.199351494,3.329431438,19.0914934,7.702601222,0
133.1171875,51.49175011,0.014569408,2.274247492,20.880654,9.904555464,0
142.7265625,50.05570566,-0.349645884,1.091973244,13.34867758,13.59930421,0
116.453125,48.11978208,0.049386058,3.545986622,21.32928786,7.606025199,0
107.96875,43.6928086,0.359438764,4.355351171,24.40458137,6.792411028,0
158.7734375,49.80229896,-0.420106913,1.192307692,12.21195783,12.84913558,0
91.8359375,42.76147093,0.981031627,6.798494983,34.33603903,5.359597043,1
128.7421875,51.4443337,0.016531052,6.150501672,32.05827821,5.364287259,0
140.8984375,48.98610132,-0.22653993,108.2591973,94.00533523,0.001644179,0
162.0390625,67.43937119,-0.91177587,0.807692308,10.85291483,21.27481427,0
81.375,38.31815823,1.329683713,21.26588629,49.08861219,2.464339505,1
124.765625,56.77016222,0.054570063,3.838628763,25.62339571,7.579724511,0
107.09375,45.68154672,0.274734023,6.809364548,31.83013726,4.896956136,0
113.6796875,47.61448926,0.37307056,1.5,12.66585619,11.4226882,0
131.421875,45.9135753,0.022380106,6.35367893,30.42059396,5.119588229,0
96.6953125,42.72268107,0.481746908,3.775919732,18.28174946,6.569441016,0
109.703125,52.10361662,0.194196477,4.398829431,20.62568046,5.972000187,0
115.1796875,36.6491886,0.411479182,0.806856187,11.8311131,15.87928995,0
150.96875,47.90614808,-0.351966018,1.241638796,,14.62768904,0
119.1640625,49.15358223,0.044187394,2.797658863,19.15827042,8.581468994,0
28.2265625,31.27579307,4.948784161,85.21571906,72.5315774,0.536083971,1
126.6953125,63.3001973,-0.099838581,3.43812709,23.52726344,7.581162768,0
106.71875,47.80820038,0.282981042,3.760869565,23.03599061,7.581228259,0
124.3046875,51.72063759,-0.06440006,1.173076923,12.43757567,14.29344184,0
130.4140625,40.455324,-0.205510979,61.72073579,94.34031086,0.888185052,0
132.046875,52.21378221,-0.089728695,2.837792642,17.720907,8.826011873,0
104.6953125,45.52429959,0.609051682,3.840301003,23.70319711,8.113404412,0
109.9375,47.36390866,0.396040051,3.132107023,,8.315037834,0
136.46875,45.22563873,-0.18439488,4.043478261,23.74970056,7.037496732,0
112.953125,50.65968864,0.245136067,1.578595318,14.63872664,11.31767584,0
118.8515625,44.49703112,0.011414897,2.756688963,18.04435719,8.669341364,0
113.4140625,44.19373671,0.096413866,1.640468227,11.9526449,13.08549626,0
117.640625,46.35085867,,1.056856187,10.79538075,16.2675821,0
117.1953125,50.64090161,-0.163590395,1.907190635,16.17046262,10.54852345,0
116.6328125,42.34011674,0.57606809,1.401337793,14.47669555,12.39015571,0
105.3125,45.53771617,0.440511665,6.074414716,28.17088883,4.846953428,0
87.984375,39.87009852,0.62086242,1.372909699,,14.90706027,0
91.25,48.1907019,0.565477136,2.464882943,15.4457061,8.974058198,0
96,44.19311315,0.388673964,1.871237458,15.83374562,9.634927465,0
138.953125,41.16029249,-0.279317642,1.557692308,16.12589007,11.47146779,0
140.3125,46.1747276,0.129858081,2.086120401,14.73517989,9.22882344,0
137.9609375,44.23982975,-0.036627458,2.430602007,16.88380614,9.303938216,0
106.7421875,50.66252407,0.246558119,2.449832776,18.90121278,8.944605544,0
102.3515625,34.23393552,0.439504696,1.29180602,13.87435134,13.14885916,0
117.1484375,47.5542601,0.034115811,3.872909699,25.66651128,6.797178666,0
118.15625,52.75717331,0.179004091,1.650501672,11.33024741,12.73243543,0
120.8515625,47.15650304,0.015078245,1.201505017,11.7521946,14.14601688,0
134.9609375,58.11241831,-0.016642512,4.735785953,24.65352737,6.325710117,0
115.1796875,49.73593293,0.153267414,2.297658863,17.8523776,10.29149937,0
138.34375,49.67306197,-0.277701155,2.173913043,,9.712029102,0
47.6953125,32.61747006,3.369682394,20.3687291,50.43180095,2.846431489,1
122.71875,44.4571313,-0.073801781,78.84782609,73.53479772,-0.098520189,0
116.6796875,46.89231907,0.084552409,6.498327759,33.03984365,5.363516029,0
86.8984375,35.29603374,,20.02424749,48.52884445,2.337864963,0
122.3828125,51.15450266,-0.183366231,2.105351171,15.64170113,10.09705836,0
124.34375,46.6076438,0.021236557,1.66722408,15.18359095,10.96218973,0
103.4140625,49.16180672,0.342163033,1.147157191,13.70332151,13.5151639,0
130.4921875,52.17503535,,105.5309365,98.44706341,-0.032527722,0
140.671875,50.25468097,-0.080479081,3.224916388,23.00244457,7.610711276,0
123.0546875,57.78479858,-0.071634893,1.266722408,,15.18610871,0
99.40625,41.55012739,0.665734383,2.290133779,18.6749238,9.590194068,0
152.2734375,46.5362283,-0.233614013,3.705685619,25.27623974,7.359561926,0
118.3671875,52.35349664,0.224732265,9.247491639,36.61725499,4.397825589,0
116.6484375,47.38845288,0.280937802,2.223244147,17.37760336,9.082997632,0
151.265625,49.76467817,-0.287062184,1.617892977,15.69830469,11.76922361,0
112.2890625,52.20709248,0.313801719,2.632107023,15.98949611,8.805210474,0
128.359375,45.27549944,0.147004977,1.246655518,11.17922691,13.61225945,0
121.3984375,45.58154435,0.149340921,1.994147157,14.14659747,11.60687958,0
135.6171875,53.49067108,-0.000936365,1.178929766,9.963718003,16.36640436,0
142.46875,49.3930248,-0.163259141,75.01003344,88.83054722,0.363578102,0
114.5625,49.02960681,-0.088392656,0.682274247,9.586748109,20.89849632,0
134.9453125,46.69821808,,4.323578595,,6.012012861,0
13.6015625,31.55757136,5.822564614,72.40551839,64.35960793,0.72525056,1
103.4921875,50.68360745,0.389067125,0.975752508,9.924392133,18.18809131,0
114.0390625,44.73278341,0.323824208,1.919732441,13.4544411,10.20864007,0
132.3359375,45.23709715,,1.759197324,14.86833656,11.19201537,0
127.1171875,54.7677798,0.051166447,2.274247492,14.76250241,9.857902205,0
93.25,34.98950736,0.783981208,2.067725753,17.13592898,9.422644494,0
32.8671875,44.12524276,2.532312287,94.65301003,79.13740115,0.576738892,1
82.9609375,36.21364607,0.743457277,1.473244147,12.45467179,12.23927826,0
121.984375,44.33466201,-0.005426869,3.835284281,23.6039392,6.941638786,0
119.4453125,53.14305702,0.012830273,2.932274247,17.9297569,8.289888515,0
108.640625,39.04779411,0.413719105,3.119565217,19.60291217,7.544055796,0
137.25,48.86604777,-0.16512003,3.852006689,19.5527929,6.599751324,0
128.765625,54.13084327,0.208937988,6.131270903,29.73444888,5.498172137,0
135.3203125,43.39569636,0.03761762,4.381270903,22.1933609,6.102835185,0
127.203125,46.97595119,0.111155944,2.808528428,,8.327414984,0
113.3046875,49.47988205,0.010031245,1.93812709,17.78060792,10.34715643,0
102.828125,41.793598,0.397341423,1.64632107,,12.1000721,0
105.9765625,38.05823351,,1.58361204,12.41090788,11.78307283,0
125.3984375,56.23699014,0.111789383,1.128762542,14.5571234,13.98180856,0
113.1328125,55.54831387,0.201859216,3.431438127,19.19146135,7.532239679,0
109.4296875,50.26456313,0.268363475,3.136287625,,8.499156828,0
116.296875,50.52201862,0.26277854,2.0409699,,10.97356875,0
119.6171875,56.5420365,0.329272361,3.281772575,,7.757080276,0
131.9375,40.79785342,,3.846153846,25.56383727,7.365447433,0
147.7109375,53.41043208,-0.387586341,64.0041806,79.14097207,0.45213382,0
8.109375,33.7090572,6.172109061,111.3520067,72.14791573,0.204405534,1
134.78125,50.63409448,-0.036204441,8.85451505,35.11463174,4.311669007,0
124.875,52.3928967,-0.004330466,1.4590301,13.22208653,11.83353927,0
131.8828125,52.2234713,0.020400095,1.934782609,13.71030034,10.9617342,0
124.1328125,46.34186335,,2.996655518,22.63949672,8.14218241,0
29.5859375,28.1540204,,22.73327759,49.30776594,2.716095654,1
123.4609375,49.92790151,-0.15137491,2.794314381,16.66544202,8.244572736,0
106.3125,49.34013801,0.16707436,1.734949833,11.92279298,12.49257112,0
86.203125,34.48241385,0.606305871,2.356187291,15.617348,8.584543875,0
78.7265625,39.21828234,1.758215125,15.13294314,50.80872603,3.41357015,1
115.0703125,44.59455957,0.264296391,0.925585284,9.924395515,17.26226541,0
127.15625,57.06389477,-0.017846396,2.035117057,,11.44462318,0
115.9765625,46.08644473,,2.002508361,13.45172816,10.29583715,0
118.8828125,55.16291512,-0.024708789,2.035117057,16.2679416,11.12452937,0
88.359375,35.48277187,0.774831802,2.20735786,14.88923921,9.365546572,0
117.4453125,36.58846484,0.39728337,2.648829431,15.74686114,9.013670092,0
120.453125,51.6801853,0.168100603,3.642976589,22.09417649,8.328309892,0
101.28125,31.87155312,0.68134648,3,18.81439888,8.042458616,0
124.9921875,51.83138168,,2.008361204,17.9710357,10.25475081,0
136.0546875,41.24115598,-0.111902833,3.299331104,17.63582833,7.333401851,0
136.3125,44.39730953,-0.13387167,4.705685619,25.22183189,6.159789294,0
115.25,48.85165683,0.133861393,15.11287625,,3.133416327,0
116.59375,46.02299654,-0.021803635,2.448996656,14.18852664,9.254042096,0
97.703125,41.93081343,0.642868531,2.168896321,15.31311663,10.3114094,0
124.484375,51.36830619,0.032057611,1.841973244,18.47413298,11.26774379,0
104.2890625,54.38680222,0.147797022,3.431438127,23.02887126,9.024085766,0
120.2734375,44.4043415,,2.671404682,15.02650562,8.48738922,0
151.40625,48.63181789,-0.537901089,55.56187291,83.63161988,1.032465497,0
140.0234375,50.45487849,-0.189009852,0.799331104,10.98698833,17.83922752,0
105.4609375,44.98505001,0.349097782,1.35451505,,12.24974607,0
136.8046875,52.82297361,-0.026834284,2.031772575,13.86264418,11.63219561,0
149.71875,59.70970627,,6.419732441,34.96055224,5.531293373,0
132.4921875,47.62778799,0.145232988,2.815217391,15.71581237,8.933075583,0
146.9765625,50.60176393,-1.009177762,140.9707358,,-0.492878873,0
141.203125,40.23589803,-0.148049195,2.415551839,14.3757062,9.693869132,0
92.4140625,34.82781919,0.495497766,1.857023411,17.95159208,11.05164993,0
151.046875,47.0157652,-0.466381765,2.943979933,19.68449398,7.752590533,0
129.0390625,49.70733132,0.139396947,3.43812709,23.27217218,7.190587705,0
130.2265625,50.73617651,0.10885849,3.269230769,22.74107763,7.395237382,0
107.765625,49.09294189,0.33377042,28.26588629,65.59935562,2.070719747,0
135.859375,45.01418776,-0.023206668,1.205685619,14.84939447,13.78808579,0
114.2265625,44.60174724,,0.932274247,9.947164527,17.17031136,0
141.1875,47.68233917,-0.139766255,5.114548495,29.13641808,6.123065866,0
100.9921875,41.56799702,0.442637828,6.956521739,31.19503513,5.349154199,0
96.2421875,47.64414741,0.360498995,2.132943144,19.00659677,10.26123468,0
137.2421875,45.16147177,-0.066765479,0.865384615,10.19186044,16.76267828,0
85.1171875,36.17851164,0.475873112,1.544314381,13.49751158,12.10382996,0
139.6484375,48.34472403,0.028959092,4.398829431,20.936094,6.418152211,0
128.6953125,61.48482519,-0.021451733,0.893812709,11.43929427,15.33564286,0
120.265625,48.16110405,0.392295126,1.313545151,11.98471088,13.10738054,0
124.5390625,49.30753339,0.075790128,0.992474916,12.80941244,15.06856645,0
112.0390625,52.54587316,0.097846353,8.307692308,33.50583698,4.280261412,0
